,text,pronoun,candidate,rationale,label,pred
1728,"Originally Emma Lung was to play Venus Hoy, but she pulled out of the project before filming.",she,"0: Emma Lung, 1: Venus Hoy, 2: Neither","The pronoun ""she"" refers to Emma Lung, as indicated by the context that Emma Lung was originally going to play Venus Hoy, but she (Emma Lung) pulled out of the project before filming.",1,0
1729,"Roxy decides to move away, upsetting Ronnie, so she gets Billy Mitchell to rob her salon.",she,"0: Ronnie, 1: Roxy, 2: Neither","The pronoun ""she"" in this context refers to Roxy, as it is mentioned that Roxy decides to move away, upsetting Ronnie. Therefore, Roxy is the one who gets Billy Mitchell to rob her salon.",1,1
1730,"Xabi Alonso took the corner which found Garca, but his shot hit the woodwork.",his,"0: Garca, 1: Xabi Alonso, 2: Neither","The pronoun ""his"" refers to the most recent male entity mentioned in the text, which is ""Garca"". Therefore, the pronoun ""his"" refers to ""Garca"".",1,0
1731,"Eventually, Anna breaks up with Serena, because she believes that she has slept with someone else and she is tired of her holding secrets from her.",she,"0: Serena, 1: Anna, 2: Neither","The first instance of ""she"" in the sentence refers to Anna, as it is Anna who breaks up with Serena. The second instance of ""she"" refers to Serena, as it is Serena who has slept with someone else and is holding secrets. The third instance of ""she"" refers to Anna again, as it is Anna who is tired of Serena holding secrets from her. The pronoun ""her"" in the sentence also refers to Serena, as it is Serena who is holding secrets from Anna.",1,0
1732,"Juanita attempted to shoot Theresa, but the gun exploded in her hand.",her,"0: Juanita, 1: Theresa, 2: Neither","The pronoun ""her"" in this context refers to the person who was attempting to shoot, which is Juanita. The gun exploded in her hand, indicating that she was the one holding and attempting to use the gun.",1,0
1733,"In a frantic attempt to save Daniel, Paul manages to resuscitate after he has been clinically dead for almost a half hour.",he,"0: Paul, 1: Daniel, 2: Neither","The pronoun ""he"" in the given context refers to Daniel. This is because the sentence mentions that Paul is trying to save Daniel, and the pronoun ""he"" is used after this mention, indicating that Daniel is the one who has been clinically dead for almost a half hour.",1,1
1734,"Vanessa is attracted to Marguerite, but she is in a relationship with Paul Chauvelin, an agent of Maximilien Robespierre.",she,"0: Vanessa, 1: Marguerite, 2: Neither","The pronoun ""she"" refers to Vanessa because the sentence states that Vanessa is attracted to Marguerite, and then uses ""she"" to indicate that this same person is in a relationship with Paul Chauvelin.",1,0
1735,"Amy initially does n't trust Olivia, but she soon wins her trust.",she,"0: Amy, 1: Olivia, 2: Neither","The pronoun ""she"" refers to Amy because the sentence states that Amy initially does not trust Olivia, and it is Amy who wins Olivia's trust.",1,0
1736,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,she,"0: Gennie, 1: Emma, 2: Neither","The pronoun ""she"" in the given context refers to Emma. This is because the sentence states that Gennie is jealous when Emma starts seeing Chas. Therefore, the pronoun ""she"" is referring to Emma's actions.",1,1
1737,"Andre tries to guilt Zach, but he reminds him that he is the one who is abandoning his son, not him.",he,"0: Andre, 1: Zach, 2: Neither","The first instance of ""he"" refers to Andre, as it is Andre who is trying to guilt Zach. The second instance of ""he"" refers to Zach, as it is Zach who reminds Andre that he (Andre) is the one abandoning his son. The pronoun ""him"" in the phrase ""reminds him"" also refers to Andre, as Zach is reminding Andre of his actions.",1,1
1738,"Kirk next tried to kill Eden, but Gina stopped him in time.",him,"0: Kirk, 1: Eden, 2: Neither","The pronoun ""him"" refers to Kirk because it is mentioned that Kirk tried to kill Eden, and then ""him"" is used to refer to the person who was stopped by Gina.",0,0
1739,Paul helped Lionel hide when he was pursued by the authorities.,he,"0: Paul, 1: Lionel, 2: Neither","The pronoun ""he"" in the sentence refers to Lionel because the action of being pursued by the authorities is happening to Lionel, not Paul.",1,1
1740,"Akos is physically strong enough to fight Doro, but there are times where he does not retaliate against his physical abuse.",he,"0: Akos, 1: Doro, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Akos"". The sentence describes Akos's physical strength and his response to Doro's physical abuse. Therefore, the pronoun ""he"" refers to Akos.",1,0
1741,"Anna asks Samantha if she was abused as a child, and Samantha is offended.",she,"0: Anna, 1: Samantha, 2: Neither","The pronoun ""she"" in the given context refers to Anna, as she is the one asking the question.",1,0
1742,"Sharon complains and Whitney is suspended, but appeals for her job and is allowed to keep it.",her,"0: Sharon, 1: Whitney, 2: Neither","The pronoun ""her"" in the sentence refers to Whitney. This is because the sentence mentions that Whitney is the one who appeals for her job and is allowed to keep it.",0,1
1743,"Jack and Mark get increasingly drunk and show up uninvited to see classmates, but they refuses to let them in.",they,"0: classmates, 1: Jack and Mark, 2: Neither","The pronoun ""they"" in this context refers to Jack and Mark, as they are the ones who are getting drunk and showing up uninvited. The classmates are the ones who refuse to let them in.",0,1
1744,"Doherty decided to appear after talking with Sophia, but her appearance was moved to the second episode.",her,"0: Doherty, 1: Sophia, 2: Neither","The pronoun ""her"" refers to the person whose appearance was moved to the second episode. Since the text states that Doherty decided to appear, but ""her"" appearance was moved, it can be inferred that ""her"" refers to Doherty.",0,0
1745,"Danny refuses to be taught by the only local stone mage, Jebilu Stoneslicer, so Briar is stuck being his teacher.",his,"0: Danny, 1: the only local stone mage , Jebilu Stoneslicer, 2: Neither","The pronoun ""his"" in the given context refers to Danny, as it is mentioned that Danny refuses to be taught by Jebilu Stoneslicer, and Briar is stuck being his (Danny's) teacher.",0,0
1746,Ali was urged to accept Abu Musa but he never did.,he,"0: Ali, 1: Abu Musa, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Ali"". The sentence states that Ali was urged to accept Abu Musa, but he (Ali) never did. Therefore, the pronoun ""he"" refers to ""Ali"".",0,0
1747,Raj looks forward to woo Max but he does n't take his calls.,he,"0: Raj, 1: Max, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject of the sentence, which is ""Raj."" The sentence states that Raj looks forward to wooing Max, but he (Raj) does not take his (Max's) calls. Therefore, the pronoun ""he"" refers to the candidate ""Raj.""",1,0
1748,"Jeremy grows cool to Kirk after this, believing he fled to avoid meeting his parents.",he,"0: Jeremy, 1: Kirk, 2: Neither","The pronoun ""he"" in the sentence refers to Kirk. This is because the sentence states that Jeremy grows cool to Kirk after Kirk fled to avoid meeting his parents. Therefore, the pronoun ""he"" is referring to Kirk's action of fleeing.",1,1
1749,Ed Helms was cast as Derek Smeathe but scheduling conflicts prevented him from taking the role.,him,"0: Derek Smeathe, 1: Ed Helms, 2: Neither","The pronoun ""him"" refers to the person who was cast as Derek Smeathe but couldn't take the role due to scheduling conflicts. This person is Ed Helms.",1,1
1750,Melinda does not tell Zoe this because she wants her to have a normal life.,she,"0: Melinda, 1: Zoe, 2: Neither","The pronoun ""she"" refers to Melinda because the sentence states that Melinda does not tell Zoe something, and the reason given is that ""she"" wants Zoe to have a normal life. The pronoun ""she"" is used in reference to the subject of the sentence, which is Melinda.",0,0
1751,"Annette clearly has a crush on Lea, but she does n't know.",she,"0: Annette, 1: Lea, 2: Neither","The pronoun ""she"" in the given sentence refers to Annette, as it is mentioned that Annette has a crush on Lea, but she (Annette) does not know.",1,0
1752,Two young boys are sent to live with relatives when their parents break up.,their,"0: relatives, 1: Two young boys, 2: Neither","The pronoun ""their"" in the given context refers to the possessive form of ""they,"" which is used to indicate that something belongs to the two young boys. The relatives are the ones who receive the boys, but the boys are the ones who have parents that break up. Therefore, ""their"" refers to the two young boys.",1,1
1753,James comes to the aid of Brian when he finds a dog stuck in a peat bog.,he,"0: James, 1: Brian, 2: Neither","The pronoun ""he"" in the given sentence refers to James because it is James who comes to the aid of Brian.",1,0
1754,"The tiger was attacking zebra initially alone, but later he was assisted by his sub-adult cub.",he,"0: zebra, 1: The tiger, 2: Neither","The pronoun ""he"" refers to a male entity in the context. In the given sentence, the only male entity mentioned is ""The tiger"". The zebra is not explicitly mentioned as a male, and the pronoun ""he"" does not fit the context of the zebra being attacked. Therefore, the pronoun ""he"" refers to ""The tiger"".",1,1
1755,Ronald understands why Pradeep is so aggressive and he offers him considerable support.,him,"0: Ronald, 1: Pradeep, 2: Neither","The pronoun ""him"" refers to the person who is being offered support by Ronald. In the given context, Pradeep is the one being supported. Therefore, the pronoun ""him"" refers to Pradeep.",1,1
1756,"Tom arrives to where Ali was tied, but he has come free of his lead.",he,"0: Tom, 1: Ali, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject of the sentence, which is ""Tom"". The sentence states that Tom arrives to where Ali was tied, and it is Tom who has come free of his lead. Therefore, the pronoun ""he"" refers to ""Tom"".",1,0
1757,"Kai was to be voiced by Mads Mikkelsen, but he dropped out due to scheduling issues and the role was recast to J.K. Simmons.",he,"0: Mads Mikkelsen, 1: Kai, 2: Neither","The pronoun ""he"" refers to Mads Mikkelsen, as it is mentioned that he was to voice Kai but dropped out due to scheduling issues.",0,0
1758,Then Barako Bull coach Yeng Guiao wanted Juntilla to be waived because of his sudden absence just after signing a two-year contract with the team.,his,"0: Juntilla, 1: Barako Bull coach Yeng Guiao, 2: Neither","The pronoun ""his"" refers to the sudden absence of the person who signed a two-year contract with the team. The person who signed the contract is Juntilla, as indicated by the phrase ""Juntilla to be waived because of his sudden absence just after signing a two-year contract with the team."" Therefore, the pronoun ""his"" refers to Juntilla.",1,0
1759,Dimmitt welcomed Viesca but refused to recognize his authority as governor.,his,"0: Dimmitt, 1: Viesca, 2: Neither","The pronoun ""his"" refers to the authority of the person mentioned before it, which is ""Viesca"". Therefore, the pronoun ""his"" refers to the candidate ""1: Viesca"".",0,1
1760,"Jeoffrey argues with Ethan because of his lying, and asks what happened to the Ethan that he met two years ago.",his,"0: Jeoffrey, 1: Ethan, 2: Neither","The pronoun ""his"" refers to the action of lying, which is attributed to Ethan in the sentence. Therefore, the pronoun ""his"" refers to Ethan.",1,1
1761,Once David realises that Kabir is probably frustrated but not a bad human being he gets a little comfortable with him.,he,"0: David, 1: Kabir, 2: Neither","The pronoun ""he"" in the given context refers to David. This is because the sentence states that ""David realises"" something, and then uses ""he"" to indicate that David becomes comfortable. The action of becoming comfortable is a direct result of David's realisation, hence the pronoun ""he"" refers to David.",0,0
1762,Elena is frightened as Annie suddenly appears as if she wants to eat her as well.,she,"0: Elena, 1: Annie, 2: Neither","The pronoun ""she"" refers to Annie in this context. The sentence describes that Annie suddenly appears, and the phrase ""as if she wants to eat her as well"" indicates that Annie is the one who wants to eat Elena. Therefore, the pronoun ""she"" refers to Annie.",1,1
1763,Phoebe asked Diane to choose but she could n't and fled to Brighton.,she,"0: Phoebe, 1: Diane, 2: Neither","The pronoun ""she"" in the given sentence refers to Diane. This is because the sentence states that Phoebe asked Diane to choose, but she (Diane) couldn't and fled to Brighton. The action of not being able to choose and fleeing to Brighton is attributed to Diane, not Phoebe.",1,1
1764,Justice Lise Maisonneuve ruled that Anna should be deported when her sentence was complete.,her,"0: Anna, 1: Justice Lise Maisonneuve, 2: Neither","The pronoun ""her"" in the given text refers to the subject of the sentence, which is ""Anna."" The sentence states that Justice Lise Maisonneuve ruled that Anna should be deported when her sentence was complete. Therefore, ""her"" refers to Anna, not Justice Lise Maisonneuve.",0,0
1765,Andrea noted that Genie became extremely upset if someone touched or moved anything she had collected.,she,"0: Andrea, 1: Genie, 2: Neither","The pronoun ""she"" in the given sentence refers to the person who had collected items and became upset if someone touched or moved them. The sentence mentions that Genie became upset, indicating that ""she"" refers to Genie.",1,1
1766,Bela then threw Yvonne out after she said Rita was better off being dead or being left in a home.,she,"0: Bela, 1: Yvonne, 2: Neither","The pronoun ""she"" in this context refers to Yvonne, as she is the one who said that Rita was better off being dead or being left in a home. Bela is the one who threw Yvonne out, but the pronoun ""she"" is not referring to Bela in this sentence.",1,1
1767,"Apokaukos also tried to kidnap the young John V, but failed and was forced to flee to his house at Epibatai.",his,"0: Apokaukos, 1: the young John V, 2: Neither","The pronoun ""his"" in the given context refers to the house belonging to Apokaukos. This is because the sentence mentions that Apokaukos was forced to flee to his house at Epibatai, indicating that the house belongs to Apokaukos.",1,0
1768,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,his,"0: Narendran, 1: Ramu, 2: Neither","The pronoun ""his"" in the sentence refers to the cowardice of Ramu, as it is mentioned that Leela is turned off by his cowardice. Therefore, the pronoun ""his"" refers to the candidate ""1: Ramu"".",1,1
1769,"Josse manage to find Gauthier, but he's in very bad shape.",he,"0: Josse, 1: Gauthier, 2: Neither","The pronoun ""he"" in the given sentence refers to the subject who is in bad shape. The subject ""Josse"" is the one who found ""Gauthier,"" but it is ""Gauthier"" who is in bad shape. Therefore, the pronoun ""he"" refers to ""Gauthier.""",1,1
1770,"Lastly, Rahul is killed by Nikhil when he shoots him with a gun.",he,"0: Nikhil, 1: Rahul, 2: Neither","The pronoun ""he"" refers to the subject who performs the action of shooting, which is Nikhil.",0,0
1771,"Arthur has trailed Lopaka, but he gets the jump on them.",he,"0: Lopaka, 1: Arthur, 2: Neither","The pronoun ""he"" refers to Arthur, as it is mentioned that Arthur has been trailing Lopaka and then ""he"" gets the jump on them. The use of ""he"" in this context is referring to the subject of the sentence, which is Arthur.",1,1
1772,"Paul believes that Daniel is innocent, so he decides to try to figure out what really happened.",he,"0: Paul, 1: Daniel, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""Paul"". The sentence states that Paul believes Daniel is innocent and then uses ""he"" to indicate that Paul is the one who decides to try to figure out what really happened.",0,0
1773,"Anna tries to apologise to Colleen, but she refuses to accept it.",she,"0: Anna, 1: Colleen, 2: Neither","The pronoun ""she"" refers to Colleen, as it is mentioned that she is the one refusing to accept the apology.",1,1
1774,"Emma tries to reconcile with Meche but she rejects her, as she prefers Javier.",she,"0: Emma, 1: Meche, 2: Neither","The first instance of the pronoun ""she"" refers to Emma, as it is Emma who is trying to reconcile. However, the second instance of ""she"" refers to Meche, as it is Meche who is doing the rejecting and prefers Javier. Since the question asks for the reference of the pronoun ""she"" in the context of the candidates, the correct answer is Meche.",1,1
1775,"Christina states Elga is not able to pose, but all the others find her shot captivating and interesting.",her,"0: Christina, 1: Elga, 2: Neither","The pronoun ""her"" in the sentence refers to Elga, as it is mentioned that Elga is not able to pose, and the others find ""her"" shot captivating and interesting. The ""her"" in this context is referring to the shot taken by Elga.",1,1
1776,"Doherty decided to appear after talking with Noemie, but her appearance was moved to the second episode.",her,"0: Doherty, 1: Noemie, 2: Neither","The pronoun ""her"" refers to the subject of the sentence, which is ""Doherty"". The sentence states that Doherty decided to appear, and it is her appearance that was moved to the second episode.",0,0
1777,"Daniela likes Annie because, contrarily to Naomi, she listens to what she has to say.",she,"0: Daniela, 1: Annie, 2: Neither","The pronoun ""she"" in the sentence refers to Annie. This is because the sentence states that Daniela likes Annie because, unlike Naomi, ""she"" listens to what Daniela has to say. The ""she"" here is in contrast to Naomi, and it is Annie who is being compared to Naomi in terms of listening to Daniela.",1,1
1778,"Neda goes to talk to Stella, but instead finds a card saying she has run away with Tony.",she,"0: Neda, 1: Stella, 2: Neither","The pronoun ""she"" in the given context refers to Stella, as it is mentioned that Neda finds a card saying ""she"" has run away with Tony. The pronoun ""she"" is used in reference to the person who has run away, and since Neda is the one finding the card, it cannot refer to her. Therefore, the pronoun ""she"" refers to Stella.",1,1
1779,"Director Ulli Lommel was unsure about casting Klaus Kinski, but he met him and he was very nice, according to Lommel.",he,"0: Director Ulli Lommel, 1: Klaus Kinski, 2: Neither","The first instance of ""he"" in the sentence refers to Director Ulli Lommel, as it is describing his uncertainty. The second instance of ""he"" refers to Klaus Kinski, as it is describing their meeting and Kinski's behavior. The pronoun in question is the second ""he"", which refers to Klaus Kinski.",0,1
1780,"The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.",he,"0: The defending commander , Shi Kefa, 1: Qing, 2: Neither","The pronoun ""he"" refers to the subject of the sentence, which is ""The defending commander, Shi Kefa"". The sentence states that Shi Kefa was executed by Qing after he refused to submit to Qing's authority. Therefore, the pronoun ""he"" refers to Shi Kefa.",0,0
1781,"Julia returns to see how Anna is, where she tells her that Phelan tried to rape her.",she,"0: Julia, 1: Anna, 2: Neither","The pronoun ""she"" in the sentence refers to Julia. This is because Julia is the subject who returns and tells Anna about Phelan's attempt to rape her.",1,0
1782,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.",her,"0: Theresa, 1: Stephanie, 2: Neither","The pronoun ""her"" in the given context refers to Theresa. This is because the sentence states that Theresa almost admits to killing Stephanie. Therefore, the pronoun ""her"" is used to refer back to Theresa as the subject of the sentence.",0,0
1783,"Theresa wakes up and attempts to escape Sandra, but she holds her captive.",she,"0: Theresa, 1: Sandra, 2: Neither","The pronoun ""she"" refers to the person who is holding Theresa captive. In the given text, it is mentioned that Sandra is the one holding Theresa captive. Therefore, the pronoun ""she"" refers to Sandra.",1,1
1784,Branislav Lei was intentionally chosen to play the role of Teodor Teja Kraj because he actively participated in overthrowing the Miloevi's regime.,he,"0: Teodor Teja Kraj, 1: Branislav Lei, 2: Neither","The pronoun ""he"" refers to the person who was intentionally chosen to play the role of Teodor Teja Kraj. This person is Branislav Lei, as stated in the text.",0,1
1785,"Dolly has grown fond of Marie, but can not hide her disappointment from her.",her,"0: Dolly, 1: Marie, 2: Neither","The pronoun ""her"" in the given sentence refers to Dolly. This is because the sentence states that Dolly cannot hide her disappointment from Marie. Therefore, the disappointment belongs to Dolly, and the pronoun ""her"" refers to Dolly.",0,0
1786,"The Englishman manages to evade the guard, but then deliberately does not carry out his assignment.",his,"0: the guard, 1: The Englishman, 2: Neither","The pronoun ""his"" refers to the Englishman as it is the closest noun to the pronoun and the context suggests that the Englishman is the one with the assignment.",1,1
1787,The rustler kidnap Sundowner but he uses telepathy to get Dancer to come to his rescue.,he,"0: Sundowner, 1: The rustler, 2: Neither","The pronoun ""he"" refers to Sundowner, as it is mentioned that Sundowner is kidnapped by the rustler. The use of telepathy to call for help further indicates that Sundowner is the one using this ability.",0,0
1788,"Danny is pursued by Bob's sailor son Billy, but he longs to escape the suburbs and lead a more glamorous life elsewhere.",he,"0: Danny, 1: Bob 's sailor son Billy, 2: Neither","The pronoun ""he"" refers to Danny, as it is mentioned that Danny is the one who longs to escape the suburbs and lead a more glamorous life elsewhere.",0,0
1789,"Lemieux got up, but Rubio continued where he left off and threw more punches at him.",he,"0: Lemieux, 1: Rubio, 2: Neither","The pronoun ""he"" refers to the subject who continued to throw punches after Lemieux got up. The only subject who fits this description is Rubio.",1,1
1790,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,he,"0: Warren, 1: Nige, 2: Neither","The pronoun ""he"" in this context refers to Warren, as it is Warren who is making the threat to kill Nige if he sees him again.",0,0
1791,"Phoebe tries to help Rachel but she pushes her away, it soon becomes clear she is suffering from Post natal depression.",she,"0: Phoebe, 1: Rachel, 2: Neither","The first instance of ""she"" in the sentence refers to Rachel because it is Rachel who pushes Phoebe away. The second instance of ""she"" refers to Rachel again, as it is mentioned that she is suffering from postnatal depression.",1,1
1792,"Brooke is shot by hitman Don Lennox, after he mistakes her for Justine and she survives the attack.",he,"0: Brooke, 1: hitman Don Lennox, 2: Neither","The pronoun ""he"" refers to the subject who performed the action of shooting, which is ""hitman Don Lennox"".",0,1
1793,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,he,"0: Fernando, 1: Alfonso, 2: Neither","The pronoun ""he"" refers to Alfonso because the sentence states that Fernando goes to talk to Alfonso, and then ""he"" (Alfonso) pretends not to recognize them and calls them liars.",1,1
1794,"Roth apparently kills Jenine, but Neph secretly preserves her for the godking, who is on his way.",her,"0: Roth, 1: Jenine, 2: Neither","The pronoun ""her"" refers to Jenine, as it is stated that Roth apparently kills Jenine, and Neph secretly preserves her. The context suggests that ""her"" is referring to the previously mentioned female character, Jenine.",1,1
1795,"Jeanne is frustrated with Leanne because she makes her pretend they are not together and punches her in the face, humiliating him in public.",she,"0: Jeanne, 1: Leanne, 2: Neither","The pronoun ""she"" refers to Leanne because the action of making someone pretend they are not together and punching them in the face is being done by Leanne to Jeanne. The pronoun ""her"" is used to refer to Jeanne as the recipient of these actions. The pronoun ""him"" is used to refer to Jeanne, indicating that Jeanne is male.",1,1
1796,"Laura grew concerned with Susan when she noticed she was frequently covered in bruises, and befriended her.",she,"0: Laura, 1: Susan, 2: Neither","The first instance of ""she"" in the sentence refers to Laura, as it is Laura who grew concerned. The second instance of ""she"" refers to Susan, as it is Susan who is frequently covered in bruises. The pronoun in question is the second ""she"", which refers to Susan.",0,1
1797,"Deb searches out Kajol, but she gets stabbed to death by Binod.",she,"0: Deb, 1: Kajol, 2: Neither","The pronoun ""she"" in the given text refers to the subject who gets stabbed to death by Binod. The subject of the sentence ""Deb searches out Kajol"" is Deb. However, the pronoun ""she"" is used in the context of the action that follows, which is getting stabbed to death. The only female character in the sentence who could be the subject of this action is Kajol, as Deb is the one doing the searching. Therefore, the pronoun ""she"" refers to Kajol.",0,1
1798,"Irfane is now suspicious about Aadhavan but when he questions him in secret, he informs him that he is really Subramaniam's long lost runaway son Madhavan.",he,"0: Irfane, 1: Aadhavan, 2: Neither","The first instance of ""he"" refers to Irfane, as it is the closest male subject mentioned before the pronoun. However, the second instance of ""he"" refers to Aadhavan, as it is the subject being questioned by Irfane. The third instance of ""he"" also refers to Aadhavan, as it is the subject being informed about his true identity.",0,1
1799,"The soldiers of Edom did not attack the Israelites, though they prepared to resist aggression.",they,"0: the Israelites, 1: The soldiers of Edom, 2: Neither","The pronoun ""they"" in the given sentence refers to the subject of the sentence, which is ""The soldiers of Edom"". This is because the soldiers are the ones who prepared to resist aggression.",1,1
1800,"Cassandra arranges a date with Annie, but she is furious when she stands her up.",she,"0: Cassandra, 1: Annie, 2: Neither","The first instance of ""she"" in the sentence refers to Cassandra because it is the closest female subject mentioned before the pronoun. The second instance of ""she"" refers to Annie because it is the subject of the action ""stands her up,"" and Cassandra is the one who is furious, not Annie.",0,0
1801,Mary becomes infatuated with Emma and is crushed when she does not return her affection.,she,"0: Mary, 1: Emma, 2: Neither","The pronoun ""she"" in this context refers to Emma. This is because the sentence states that Mary is infatuated with Emma and it is Emma who does not return Mary's affection. Therefore, the pronoun ""she"" is referring to the person who is not returning the affection, which is Emma.",1,1
1802,Dom tries to stop Hector but he accidentally pushes Rubi off the edge of the building.,he,"0: Dom, 1: Hector, 2: Neither","The pronoun ""he"" in the given sentence refers to Dom, as it is mentioned that Dom tries to stop Hector. Therefore, the action of accidentally pushing Rubi off the edge of the building is attributed to Dom.",1,0
1803,Alyssa is the obsessive stalker of Leatitia so she sends Betchay to spy on her at her flower farm.,she,"0: Alyssa, 1: Leatitia, 2: Neither","The pronoun ""she"" in this context refers to Alyssa, as it is mentioned that Alyssa is the one who sends Betchay to spy on Leatitia.",0,0
1804,McGirt had warned Malignaggi that if he did n't do better in the next round he would pull him out and he stuck to his word.,he,"0: McGirt, 1: Malignaggi, 2: Neither","The pronoun ""he"" in the sentence refers to McGirt. This is because McGirt is the one who had warned Malignaggi and the one who would pull him out. The pronoun ""he"" is used in the context of sticking to his word, which was the warning given by McGirt.",0,0
1805,"Most Mexicans consider Cassez and her brother to be guilty, since they were indicted on the charges brought against them and freed on technical grounds.",they,"0: Cassez and her brother, 1: Most Mexicans, 2: Neither","The pronoun ""they"" in the given context refers to the individuals who were indicted on charges and later freed on technical grounds. The only individuals mentioned in the text who fit this description are ""Cassez and her brother."" Therefore, the pronoun ""they"" refers to the first candidate, ""Cassez and her brother.""",0,0
1806,"Matt then intends to kill Alena so Danko can feel what he lost, but he is unable to and surrenders.",he,"0: Matt, 1: Danko, 2: Neither","The pronoun ""he"" in the given context refers to Matt, as it is mentioned that Matt intends to kill Alena and is unable to do so, leading to his surrender. The pronoun ""he"" is used to refer to the subject of the sentence, which is Matt.",0,0
1807,Inspector Duffy is assigned to capture Sha but she's puzzled as to why she feels a strange connection to the killer.,she,"0: Sha, 1: Inspector Duffy, 2: Neither","The first instance of ""she"" in the sentence refers to Inspector Duffy, as it is mentioned that she is assigned to capture Sha. The second instance of ""she"" also refers to Inspector Duffy, as it is mentioned that she feels a strange connection to the killer.",0,1
1808,Tom has been working out and wants to have sex with Akos but he is not into it.,he,"0: Tom, 1: Akos, 2: Neither","The pronoun ""he"" refers to Tom, as it is mentioned that Tom has been working out and wants to have sex with Akos. The context suggests that Tom is the one who is interested in having sex, while Akos is not.",1,0
1809,"There, menacing man wants to kill the Woggle-Bug, but he convinces him that his death would bring bad luck.",he,"0: menacing man, 1: the Woggle-Bug, 2: Neither","The pronoun ""he"" refers to the Woggle-Bug, as it is the one who convinces the menacing man.",1,1
1810,"Mr. Manning is initially unwilling to let the child go, but with guidance from Dr. Gates, he finally accepts the inevitable.",he,"0: the child, 1: Mr. Manning, 2: Neither","The pronoun ""he"" refers to Mr. Manning, as it is the most recent male singular noun in the sentence and the context suggests that Mr. Manning is the one who is unwilling to let the child go and then accepts the inevitable.",1,1
1811,"Nigel and his girlfriend leave ahead of Jenny and Vicky, so that they can prepare the farm for their arrival.",they,"0: Nigel and his girlfriend, 1: Jenny and Vicky, 2: Neither","The pronoun ""they"" in this context refers to ""Nigel and his girlfriend"" as they are the ones who are leaving ahead to prepare the farm for the arrival of Jenny and Vicky.",0,0
1812,"Sister Jaime adopts Ella, but Patricia has a constant dislike against her.",her,"0: Ella, 1: Sister Jaime, 2: Neither","The pronoun ""her"" in the given context refers to Sister Jaime's adopted child, Ella. This is because the sentence states that Sister Jaime adopts Ella, and then uses the pronoun ""her"" to refer to the person Patricia has a constant dislike against. Since Ella is the most recent female entity mentioned before the pronoun, it is the most likely referent.",0,0
1813,"Yifei wants to have sexual intercourse with Soo Hee, but she bought twin beds instead of one big bed, and refused her advances.",she,"0: Soo Hee, 1: Yifei, 2: Neither","The pronoun ""she"" refers to the person who bought twin beds and refused advances. In the given text, it is mentioned that Soo Hee bought twin beds and refused Yifei's advances. Therefore, the pronoun ""she"" refers to Soo Hee.",0,0
1814,"Anna seduces Kimberly so she will testify in her favor, but her appeal is unsuccessful.",she,"0: Anna, 1: Kimberly, 2: Neither","The pronoun ""she"" in this context refers to Anna. Anna is the one who seduces Kimberly, and the subsequent action of testifying in her favor also points to Anna as the subject. The pronoun ""her"" in the phrase ""her favor"" further confirms that ""she"" refers to Anna.",1,0
1815,"Emma tries to stay away from Lily, but she realizes that she is in love with her.",she,"0: Emma, 1: Lily, 2: Neither","The first instance of the pronoun ""she"" refers to Emma, as it is mentioned that Emma tries to stay away from Lily. The second instance of the pronoun ""she"" also refers to Emma, as it is mentioned that she realizes something. The pronoun ""her"" refers to Lily, as it is mentioned that Emma is in love with her.",0,0
1816,"Audrey start neglecting Sophie, but when she prevents his friends from embarrassing her in public, they become close friends again.",she,"0: Audrey, 1: Sophie, 2: Neither","The pronoun ""she"" refers to Audrey in the first part of the sentence, as it is Audrey who starts neglecting Sophie. However, in the latter part of the sentence, ""she"" prevents ""his"" friends from embarrassing ""her"" in public. Since the pronoun ""his"" is used, it implies that the friends belong to a male entity not mentioned in the sentence. The pronoun ""her"" then refers to Sophie, as she is the one being protected from embarrassment. Therefore, the pronoun ""she"" in the latter part of the sentence refers to Sophie.",1,1
1817,"Lea tries to let Sophie down gently, but she manages to upset her.",she,"0: Lea, 1: Sophie, 2: Neither","The pronoun ""she"" refers to Lea because the sentence states that Lea is the one who tries to let Sophie down gently. The action of upsetting Sophie is attributed to Lea, not Sophie.",0,0
1818,"Minogue originally auditioned for the role of Marilyn Chambers, but she was later cast in the role of Emma instead.",she,"0: Minogue, 1: Marilyn Chambers, 2: Neither","The pronoun ""she"" refers to Minogue, as it is stated that Minogue was originally auditioned for the role of Marilyn Chambers, but was later cast in the role of Emma instead.",0,0
