,text,pronoun,candidate,label,pred
1582,"Rose's former fiance Julie Wilmot arrives to see Rose, but she is out on the buses.",she,"0: Rose, 1: Rose's former fiance Julie Wilmot",0,0
1583,"Veronica pleas her loyalty to Patricia, although soon afterward, she goes back to Logan.",she,"0: Veronica, 1: Patricia",0,0
1584,Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos.,him,"0: Greenlee, 1: Juan Pablo",1,0
1585,"Robbie is falsely accused by Nate, but after hugging him and recognizing the smell of his aftershave, he realizes it was Finn.",him,"0: Robbie, 1: Nate",0,1
1586,"Radu appeared to be killed by Brother Paulo, but he reappears a short while later injured, but alive.",he,"0: Radu, 1: Brother Paulo",0,0
1587,Jacqueline then secretly sees Lola but she is scared of her and tells her not to go near Lexi.,she,"0: Jacqueline, 1: Lola",1,0
1588,"After finding the parent asleep while looking after Lucas, Mike takes him.",him,"0: Lucas, 1: the parent",0,0
1589,"Juno sends Alexa away, so that she can properly plot her revenge.",she,"0: Juno, 1: Alexa",1,0
1590,"Daisy is always proud of Nancy when she has solved, and finished a case.",she,"0: Nancy, 1: Daisy",0,0
1591,"Dorothy passed by Daisy on the straight, but she re-took the lead by barging through the inside of the hairpin.",she,"0: Dorothy, 1: Daisy",1,0
1592,"Katie nearly leaves Bernadette after believing that she had possibly slept with Brooke, though this was not the case.",she,"0: Katie, 1: Bernadette",1,0
1593,"Lola comforted Bianca after she revealed to her that she was gay, and she used her unique brand of humor to help make her feel better about herself.",she,"0: Lola, 1: Bianca",1,0
1594,"Julie attempts to get to know Molly, but she remains distant.",she,"0: Julie, 1: Molly",1,1
1595,"Jose helps Riley heal after he receives a letter from Flash, breaking up with him.",he,"0: Jose, 1: Riley",1,0
1596,Helen is waiting for Lorelei when her plane lands in New York.,her,"0: Lorelei, 1: Helen",0,0
1597,Karl was cleaning after Joey when he found his gun.,he,"0: Karl, 1: Joey",1,0
1598,Tai tries to help Agumon using distraction but he fails.,he,"0: Tai, 1: Agumon",1,0
1599,"Caroline was suspicious of what Madeline was doing, but no one believed her and she was fired from the clinic.",her,"0: Caroline, 1: Madeline",0,0
1600,Rachel broke up with Ada when she realised that the relationship wasn't going anywhere.,she,"0: Rachel, 1: Ada",0,0
1601,Matt turned against Tony when he turned scab and crossed the picket lines to work.,he,"0: Matt, 1: Tony",1,0
1602,"Chris was desperate to convince Richard to stay, so he got Victor to offer him a promotion.",he,"0: Chris, 1: Richard",0,0
1603,Michael had always felt that Dominic had been deprived and so he left him the money in his will as a form of compensation.,him,"0: Michael, 1: Dominic",1,1
1604,"Christina fell in love with Lucy, but she no longer had any feelings for her and she took off to Australia.",she,"0: Christina, 1: Lucy",0,0
1605,"Mark runs out of the store to find Karl, but an iron beam falls from above and kill him.",him,"0: Mark, 1: Karl",1,1
1606,"Lance tried to get back together with Bob, but his pride was hurt and he refused to take her back.",his,"0: Lance, 1: Bob",1,0
1607,"Marcy would continue to have that crush on Brenda, until Lisa finally set her straight.",her,"0: Marcy, 1: Brenda",0,0
1608,"Suddenly, the Virgin Mary appears to Alexa when her army is on the brink of complete defeat.",her,"0: the Virgin Mary, 1: Alexa",1,1
1609,"Mrs. Miranda uses this information to force Janice into surrendering, since she won't be able to shoot all three hostages.",she,"0: Janice, 1: Mrs. Miranda",0,0
1610,"Mack proposes to Arnold, but he gently turns him down and moves in with Harriet.",he,"0: Mack, 1: Arnold",1,0
1611,"Heisenberg becomes suspicious of Mike after he finds a photograph of Lori Shannon, Mike's former girlfriend.",he,"0: Heisenberg, 1: Mike",0,0
1612,Tom stood by Gilly and was relieved when he was found innocent.,he,"0: Tom, 1: Gilly",0,0
1613,"Darren pulls Nancy away but then she grabs at her, ripping her dress exposing her fake pregnancy to the crowd.",she,"0: Darren, 1: Nancy",1,1
1614,"Tony slowly gets fed up with James, especially after his beautiful daughter arrives.",his,"0: Tony, 1: James",1,1
1615,"Krishna agreed and let Rukmi go free, but not before having his head shaved as a visible sign of a warrior's defeat.",his,"0: Krishna, 1: Rukmi",0,0
1616,"Callina asks Beltran if he has sworn allegiance to the Compact, the most sacred of Comyn laws.",he,"0: Callina, 1: Beltran",1,1
1617,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.",his,"0: Elmeida, 1: Hyrum",1,1
1618,Laura tries to save Mona but she deliberately swims into the path of a group of sharks and is eaten alive.,she,"0: Laura, 1: Mona",1,0
1619,"Melinda is disappointed Anna does not turn up, but suddenly realizes she is not aware of this event.",she,"0: Anna, 1: Melinda",1,1
1620,Ava dares not let Aime find out where she works.,she,"0: Ava, 1: Aime",0,0
1621,"In the original Novel, Greco is killed by Larmica, but in the manga he is fatally wounded by Rei Ginsei.",he,"0: Greco, 1: Larmica",0,0
1622,Beverly thinks that Olivia walked because she saw her wearing the bracelet.,she,"0: Beverly, 1: Olivia",1,0
1623,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.",he,"0: Eclipso, 1: Mehdi",1,1
1624,"Ichikawa had heard that Curtis was very thin, so he decided to use him, as the characters in the story have eaten very little.",he,"0: Ichikawa, 1: Curtis",1,0
1625,"Marc then tells David that if he helps him, he will tell him important information that will help save Daniels job.",he,"0: Marc, 1: David",1,0
1626,"Robert Redford was the first choice for the role of Guy Woodhouse, but he turned down the offer.",he,"0: Robert Redford, 1: Guy Woodhouse",0,0
1627,Harry is angry with Ron at first but then he reconciles with him.,him,"0: Harry, 1: Ron",1,1
1628,"Jackie Rice was also considered to play Kristal, but she was suspended by the network for attitude problems.",she,"0: Kristal, 1: Jackie Rice",0,1
1629,Jack Osborne threw Gilly Roach out after his behaviour became increasingly aggressive following Steph Cunningham's death.,his,"0: Jack Osborne, 1: Gilly Roach",0,0
1630,"Gluhak was naturally taller than Topi, but her hairstyle and high-heeled boots resulted in a considerable height discrepancy.",her,"0: Gluhak, 1: Topi",1,0
1631,"Seeing armed cadet, the driver tried to escape, but he and his companions were caught and brought to the military academy.",he,"0: armed cadet, 1: the driver",1,1
1632,Mr. Hillyer attributes this to Richard but he repeatedly denies knowing them.,he,"0: Richard, 1: Mr. Hillyer",0,0
1633,"Again, Helene tries to force Mary, but she rejects her very violently.",she,"0: Helene, 1: Mary",1,1
1634,"The Avengers massacres the mobsters, but sustain injuries during the battle that leave them temporarily incapacitated.",them,"0: The Avengers, 1: the mobsters",0,0
1635,"Pedro frequently sings to Pablo, and he believes he is beautiful because of his voice.",he,"0: Pedro, 1: Pablo",1,0
1636,Colman had planned to kill Dexter but decides that he wants him arrested instead.,he,"0: Colman, 1: Dexter",0,0
1637,Cecile eventually begins to fall deeply for Mia and so does she.,she,"0: Cecile, 1: Mia",1,1
1638,"Wiriya does not like Nanthagorna because she knows that she likes her best friend, Majsha.",she,"0: Wiriya, 1: Nanthagorna",0,1
1639,Scott is charged with raping Brian but he was sensationally acquitted at trial.,he,"0: Scott, 1: Brian",0,0
1640,Elliot tries to stand up for Paul when he is taunted by Wayne Tunnicliffe and Sonny Valentine.,he,"0: Elliot, 1: Paul",1,0
1641,"Janine responds by throwing Teresa out, though she later lets an insistent Teresa stay a little longer, much to Mel's dismay.",she,"0: Janine, 1: Teresa",0,0
1642,"Bourret was supported by Louis-Hippolyte Lafontaine because as a moderate, he was acceptable to the rich Anglo-Saxons who formed the majority of the Montreal electorate.",he,"0: Bourret, 1: Louis-Hippolyte Lafontaine",0,0
1643,"For weeks, Dusty blamed Lucy for Jen's death, because she was Jen's doctor.",she,"0: Lucy, 1: Dusty",1,0
1644,"Zwingli was also aware of and influenced by the Wittenberg reformer Martin Luther, but he developed his theology independently and differed with him in several ways.",he,"0: Zwingli, 1: the Wittenberg reformer Martin Luther",1,0
1645,"Gareth is sympathetic to Jeff, but still does not feel he can return his love.",he,"0: Gareth, 1: Jeff",0,0
1646,"Kushal convinces Prabhu to stay back overnight, so that he can meet Padma the next day.",he,"0: Kushal, 1: Prabhu",1,0
1647,"As Tao waits for Ling Shih-hua to recover so he can beat him, he runs into an old man who teaches him the art of t ` ai chi.",he,"0: Tao, 1: Ling Shih-hua",1,0
1648,Naungdawgyi forgave Hsinbyushin possibly because he was more concerned with a possible insurrection by the army.,he,"0: Naungdawgyi, 1: Hsinbyushin",1,0
1649,"Andre feels sympathetic for Jeff, but still doesn't feel he can return his love.",he,"0: Andre, 1: Jeff",0,0
1650,Matthew is later murdered by Jean when he inflicted an instantaneous stroke upon him.,he,"0: Matthew, 1: Jean",1,0
1651,"William Miller found that the more confrontational a counselor was, the more his or her clients with alcohol problems drank.",his,"0: a counselor, 1: William Miller",0,0
1652,Jon is still trying to kick Paul out but he wants his help.,he,"0: Jon, 1: Paul",1,0
1653,"Nadja was given to Miss Applefield to raise when she was a baby, her only possession at the time being an elaborated heart-shaped brooch.",she,"0: Nadja, 1: Miss Applefield",0,0
1654,"An enraged Tarabas attempts to kill Darken, but Xellesia arrives and stops him.",him,"0: Darken, 1: An enraged Tarabas",0,1
1655,"Pratap is miserable without Kushal, but he is too proud to ask him back.",he,"0: Kushal, 1: Pratap",0,1
1656,Dickson was bowled by Richard Ollivierre but the bails took several seconds to fall and he was given not out by the umpire.,he,"0: Dickson, 1: Richard Ollivierre",0,0
1657,"Yifei goes about to woo Kishori, so that she can get the letters possessed by her.",she,"0: Yifei, 1: Kishori",0,0
1658,"Lynch was quickly signed by the owner of the Denver Broncos, where he had consecutive injury-free Pro Bowl seasons.",he,"0: Lynch, 1: the owner of the Denver Broncos",0,0
1659,Hunter was shot dead and Cottle was so severely wounded that he died soon thereafter.,he,"0: Hunter, 1: Cottle",0,1
1660,Sheng Da is confused since Da Li looks so much like the boy he had fallen in love with.,he,"0: Da Li, 1: Sheng Da",0,1
1661,"Jacky is surprised that Rachel does not come, and is even more surprised when she realizes that Higgins is not there either.",she,"0: Jacky, 1: Rachel",0,0
1662,"Nampaduvan was a great devotee of Lord Nambi, though he was born in a very low class society.",he,"0: Nampaduvan, 1: Lord Nambi",0,0
1663,"Emilia does not particularly like Anna, but tries to be a good parent to her.",her,"0: Emilia, 1: Anna",1,1
1664,"Emilia attempts a reconciliation with Adah, but she eventually decides to leave her and the town.",she,"0: Emilia, 1: Adah",1,0
1665,"Elizabeth attempts to reconcile with Amelia, but she says they do not have a future together.",she,"0: Elizabeth, 1: Amelia",1,0
1666,"Anthony shoots at Ali, but he shields himself with the canap tray, which reflects the shot at Jocelyn and kills him.",he,"0: Anthony, 1: Ali",1,0
1667,"Anna decides to dig up Gigi, to see if she is indeed alive.",she,"0: Anna, 1: Gigi",1,1
1668,Bobby Z knows Don Huertero won't rest until he believes him dead.,he,"0: Bobby Z, 1: Don Huertero",1,0
1669,"Komamura has a close friendship with Kaname Tsen and is shocked when the latter defects from Soul Society, feeling that his friend has abandoned his morals.",his,"0: Komamura, 1: Kaname Tsen",1,0
1670,"Julia does not want to come as Laura is not invited, but she changes her mind.",her,"0: Julia, 1: Laura",0,0
1671,"Tris finds herself attracted to Laura but is confused, not sure what to do with her emotions.",her,"0: Tris, 1: Laura",1,0
1672,"Tamako begins on the bridge to save Mokichi, but she is too heavy on the unstable bridge.",she,"0: Tamako, 1: Mokichi",1,0
1673,"Higuchi appears and is now ready to fight Zoucho, but still afraid, she cowers.",she,"0: Higuchi, 1: Zoucho",0,0
1674,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.",he,"0: Naji, 1: Khalil",1,0
1675,Emma Barnes gets in touch with Rebecca when she learns she is his biological mother.,she,"0: Rebecca, 1: Emma Barnes",1,1
1676,"John allows Paul to move back home after he agrees to take six months off from Lassiter's, placing Declan in charge.",he,"0: John, 1: Paul",1,0
1677,"Ali tells Paul, but he does not believe him.",he,"0: Ali, 1: Paul",1,1
1678,"Samantha deals with this much better than Naomi, even supporting the marriage between Maya and Dink, though she is certainly not pleased with the circumstances.",she,"0: Samantha, 1: Naomi",0,0
1679,Zana started to work as a tailor with Christian Dior after he graduated from elementary school.,he,"0: Zana, 1: Christian Dior",1,0
1680,"Richard was probably the son of Robert de Courcy, but his mother was named Herleva.",his,"0: Richard, 1: Robert de Courcy",0,0
1681,"Ashraf Khan is blackmailed to release Gani Bhai, after his men release an explicit video of his daughter online.",his,"0: Ashraf Khan, 1: Gani Bhai",0,0
1682,"Asin Thottumkal was first approached for the role of Jhanvi, but due to other commitments she rejected the offer.",she,"0: Jhanvi, 1: Asin Thottumkal",0,1
1683,"Gubacsi was originally coached by Jozsef Hegedus, but he would later be replaced by Attila Door.",he,"0: Gubacsi, 1: Jozsef Hegedus",1,0
1684,Meanwhile Dylan continues to hunt Aidan but he is surprised from behind by Aidan.,he,"0: Dylan, 1: Aidan",0,0
1685,Hollywood writer Charlie Sorrel is shot and killed by Hungarian film producer Sir Leopold Sartori when he is caught fooling around with his wife.,he,"0: Hungarian film producer Sir Leopold Sartori, 1: Hollywood writer Charlie Sorrel",1,1
1686,Zu Ji was the eldest son of King Wu Ding but despite his kingly title he never succeeded his father as a Shang dynasty King of China.,his,"0: King Wu Ding, 1: Zu Ji",0,0
1687,Smith does away with Whitey but gives his old friend Sinclair a last chance.,his,"0: Smith, 1: Whitey",0,0
1688,"Emma finally agrees to put Jennifer ashore, but after she has given her sleeping pills.",she,"0: Emma, 1: Jennifer",0,0
1689,Richard promised to wait until Harry returned but he was later reported missing in action and presumed dead.,he,"0: Richard, 1: Harry",1,0
1690,"Fernando eventually grows tired of Enrico constantly talking about Sonia, so he tells him to tell her how he feels.",he,"0: Enrico, 1: Fernando",1,0
1691,Joanne is attracted to Louise's father Phil Mitchell and is sacked when she tries to seduce him.,she,"0: Joanne, 1: Louise's father Phil Mitchell",0,0
1692,"Mary initially agrees to meet with Derek, but shuts the door in his face when he arrives at her house.",his,"0: Mary, 1: Derek",1,1
1693,"Sean thought Elizabeth didn't want to come, so he invited another girl, Amy Nielsen.",he,"0: Sean, 1: Elizabeth",0,0
1694,"Renee tries to warn Lucie, but Vladimir chokes her, taking the phone away from her.",her,"0: Renee, 1: Lucie",0,0
1695,Bradley Branning asks Preeti out after Deano Wicks is unsuccessful in chatting her up.,her,"0: Preeti, 1: Bradley Branning",0,0
1696,"Preeti goes on a date with salesman Warren Stamp, but he attacks her, bruising her arm.",he,"0: Preeti, 1: salesman Warren Stamp",1,1
1697,Joanne is attracted to Louise's father Phil Mitchell and is sacked when she tries to seduce him.,she,"0: Joanne, 1: Louise",0,0
1698,"Olivia thought Elizabeth didn't want to come, so she invited another girl, Amy Nielsen.",she,"0: Olivia, 1: Elizabeth",0,0
1699,"Rusty struggles at first, often getting into arguments with Peggy, although Beattie helps her find a friend in local schoolgirl Beth.",her,"0: Rusty, 1: Peggy",1,0
1700,"Jeffrey unzips in front of Luke, but the only thing visible to him are his green feet.",him,"0: Jeffrey, 1: Luke",1,1
1701,"Naohiro was the eldest son of Nagai Naotsune, and he assumed family headship after his father's death.",his,"0: Naohiro, 1: Nagai Naotsune",0,0
1702,"Charlie kills Christopher, but he is in turn killed by Emmy.",he,"0: Charlie, 1: Christopher",0,0
1703,"Paul tries to explain himself to Dan, but he leaves the brunch without him.",he,"0: Paul, 1: Dan",1,0
1704,"Janae hits Emma to protect herself, when she escapes she is the one charged with assault.",she,"0: Janae, 1: Emma",0,0
1705,The applicants soon discover that the patients act as if their dead mother is in the room.,their,"0: the patients, 1: The applicants",0,0
1706,"John was convicted and Hainer was acquitted, possibly because he had made a deal with Franc to sell out his friend.",he,"0: John, 1: Hainer",1,1
1707,"Lady Salmakia dies very shortly after Tialys, when the last of her energy has run out.",her,"0: Tialys, 1: Lady Salmakia",1,1
1708,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,he,"0: Robin, 1: Gael",0,1
1709,John is friendly with Larry but he recalls again the advice of Rollie and keeps his distance.,he,"0: Larry, 1: John",0,1
1710,"Abby wants to get rid of Elizabeth May so that she can have Charles, Elizabeth's well-to-do husband.",she,"0: Abby, 1: Elizabeth May",1,0
1711,Sean Penn was already set to play Larry Fine but he dropped out to concentrate on his charitable efforts in Haiti.,his,"0: Sean Penn, 1: Larry Fine",0,0
1712,"Inada is highly estimated by Abe because of her political and historical beliefs, which are close to Abe's.",her,"0: Inada, 1: Abe",0,0
1713,"Tina is scared, but Emma comes after her and protects herself with a gun.",her,"0: Tina, 1: Emma",0,0
1714,"Lingad was defeated by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.",he,"0: Lingad, 1: Estelito Mendoza",0,0
1715,"Isabella is still smitten with Laura, but she isnt as gullible as she supposes and resists her advances.",she,"0: Isabella, 1: Laura",1,0
1716,"Curiously, Miles defeated Beliavsky, but he couldn't match his ruthlessness in dispatching inferior opposition.",his,"0: Miles, 1: Beliavsky",0,0
1717,Liao Hua surrendered to Sun Quan but later faked his own death and escaped to rejoin Liu Bei.,his,"0: Liao Hua, 1: Sun Quan",1,0
1718,Thomas tries to coax Chandan but he is firm on his decision to end his relationship with Sunaina.,he,"0: Chandan, 1: Thomas",0,0
1719,Arushi tries to run over Sunaina but she is saved by Yuvi.,she,"0: Sunaina, 1: Arushi",0,0
1720,Arushi does not listen to Sunaina when she tells him that she would return her all the property.,she,"0: Arushi, 1: Sunaina",1,1
1721,"A late attack by Kluge left Newton unable to respond, but he was happy to take a bronze medal at his fourth Olympic Games.",he,"0: Kluge, 1: Newton",1,1
1722,"Von Hoene could do an uncanny vocal impersonation of horror icon Boris Karloff, and so he was also the off-screen voice announcer for the show.",he,"0: horror icon Boris Karloff, 1: Von Hoene",0,1
1723,"At first, Emma has a hard time accepting Maria as the not-so-dead Francesca, but she comes around eventually.",she,"0: the not-so-dead Francesca, 1: Emma",1,1
1724,Anna doesn't necessarily believe Elisabeth but is willing to accept her word for Arno's sake.,her,"0: Anna, 1: Elisabeth",1,1
1725,Andre gets Sean drunk until he falls asleep and then helps Maggie pack Mary's clothes.,he,"0: Andre, 1: Sean",1,0
1726,"At first, the actress is not accepted kindly by the women, although the men appear to take a liking to her.",her,"0: the women, 1: the actress",1,1
1727,Tyler feels let down by the corrupt Rathbone but accepts there is nothing else he can do.,he,"0: Tyler, 1: the corrupt Rathbone",0,0
1728,"Originally Emma Lung was to play Venus Hoy, but she pulled out of the project before filming.",she,"0: Emma Lung, 1: Venus Hoy",1,0
1729,"Roxy decides to move away, upsetting Ronnie, so she gets Billy Mitchell to rob her salon.",she,"0: Ronnie, 1: Roxy",1,1
1730,"Xabi Alonso took the corner which found Garca, but his shot hit the woodwork.",his,"0: Garca, 1: Xabi Alonso",1,0
1731,"Eventually, Anna breaks up with Serena, because she believes that she has slept with someone else and she is tired of her holding secrets from her.",she,"0: Serena, 1: Anna",1,0
1732,"Juanita attempted to shoot Theresa, but the gun exploded in her hand.",her,"0: Juanita, 1: Theresa",1,0
1733,"In a frantic attempt to save Daniel, Paul manages to resuscitate after he has been clinically dead for almost a half hour.",he,"0: Paul, 1: Daniel",1,0
1734,"Vanessa is attracted to Marguerite, but she is in a relationship with Paul Chauvelin, an agent of Maximilien Robespierre.",she,"0: Vanessa, 1: Marguerite",1,0
1735,"Amy initially doesn't trust Olivia, but she soon wins her trust.",she,"0: Amy, 1: Olivia",1,0
1736,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,she,"0: Gennie, 1: Emma",1,1
1737,"Andre tries to guilt Zach, but he reminds him that he is the one who is abandoning his son, not him.",he,"0: Andre, 1: Zach",1,1
1738,"Kirk next tried to kill Eden, but Gina stopped him in time.",him,"0: Kirk, 1: Eden",0,0
1739,Paul helped Lionel hide when he was pursued by the authorities.,he,"0: Paul, 1: Lionel",1,0
1740,"Akos is physically strong enough to fight Doro, but there are times where he does not retaliate against his physical abuse.",he,"0: Akos, 1: Doro",1,0
1741,"Anna asks Samantha if she was abused as a child, and Samantha is offended.",she,"0: Anna, 1: Samantha",1,0
1742,"Sharon complains and Whitney is suspended, but appeals for her job and is allowed to keep it.",her,"0: Sharon, 1: Whitney",0,1
1743,"Jack and Mark get increasingly drunk and show up uninvited to see classmates, but they refuses to let them in.",they,"0: classmates, 1: Jack and Mark",0,1
1744,"Doherty decided to appear after talking with Sophia, but her appearance was moved to the second episode.",her,"0: Doherty, 1: Sophia",0,1
1745,"Danny refuses to be taught by the only local stone mage, Jebilu Stoneslicer, so Briar is stuck being his teacher.",his,"0: Danny, 1: the only local stone mage, Jebilu Stoneslicer",0,0
1746,Ali was urged to accept Abu Musa but he never did.,he,"0: Ali, 1: Abu Musa",0,0
1747,Raj looks forward to woo Max but he doesn't take his calls.,he,"0: Raj, 1: Max",1,0
1748,"Jeremy grows cool to Kirk after this, believing he fled to avoid meeting his parents.",he,"0: Jeremy, 1: Kirk",1,1
1749,Ed Helms was cast as Derek Smeathe but scheduling conflicts prevented him from taking the role.,him,"0: Derek Smeathe, 1: Ed Helms",1,1
1750,Melinda does not tell Zoe this because she wants her to have a normal life.,she,"0: Melinda, 1: Zoe",0,0
1751,"Annette clearly has a crush on Lea, but she doesn't know.",she,"0: Annette, 1: Lea",1,0
1752,Two young boys are sent to live with relatives when their parents break up.,their,"0: relatives, 1: Two young boys",1,1
1753,James comes to the aid of Brian when he finds a dog stuck in a peat bog.,he,"0: James, 1: Brian",1,0
1754,"The tiger was attacking zebra initially alone, but later he was assisted by his sub-adult cub.",he,"0: zebra, 1: The tiger",1,1
1755,Ronald understands why Pradeep is so aggressive and he offers him considerable support.,him,"0: Ronald, 1: Pradeep",1,1
1756,"Tom arrives to where Ali was tied, but he has come free of his lead.",he,"0: Tom, 1: Ali",1,0
1757,"Kai was to be voiced by Mads Mikkelsen, but he dropped out due to scheduling issues and the role was recast to J.K. Simmons.",he,"0: Mads Mikkelsen, 1: Kai",0,0
1758,Then Barako Bull coach Yeng Guiao wanted Juntilla to be waived because of his sudden absence just after signing a two-year contract with the team.,his,"0: Juntilla, 1: Barako Bull coach Yeng Guiao",1,0
1759,Dimmitt welcomed Viesca but refused to recognize his authority as governor.,his,"0: Dimmitt, 1: Viesca",0,1
1760,"Jeoffrey argues with Ethan because of his lying, and asks what happened to the Ethan that he met two years ago.",his,"0: Jeoffrey, 1: Ethan",1,0
1761,Once David realises that Kabir is probably frustrated but not a bad human being he gets a little comfortable with him.,he,"0: David, 1: Kabir",0,0
1762,Elena is frightened as Annie suddenly appears as if she wants to eat her as well.,she,"0: Elena, 1: Annie",1,1
1763,Phoebe asked Diane to choose but she couldn't and fled to Brighton.,she,"0: Phoebe, 1: Diane",1,1
1764,Justice Lise Maisonneuve ruled that Anna should be deported when her sentence was complete.,her,"0: Anna, 1: Justice Lise Maisonneuve",0,0
1765,Andrea noted that Genie became extremely upset if someone touched or moved anything she had collected.,she,"0: Andrea, 1: Genie",1,1
1766,Bela then threw Yvonne out after she said Rita was better off being dead or being left in a home.,she,"0: Bela, 1: Yvonne",1,0
1767,"Apokaukos also tried to kidnap the young John V, but failed and was forced to flee to his house at Epibatai.",his,"0: Apokaukos, 1: the young John V",1,0
1768,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,his,"0: Narendran, 1: Ramu",1,1
1769,"Josse manage to find Gauthier, but he's in very bad shape.",he,"0: Josse, 1: Gauthier",1,0
1770,"Lastly, Rahul is killed by Nikhil when he shoots him with a gun.",he,"0: Nikhil, 1: Rahul",0,0
1771,"Arthur has trailed Lopaka, but he gets the jump on them.",he,"0: Lopaka, 1: Arthur",1,1
1772,"Paul believes that Daniel is innocent, so he decides to try to figure out what really happened.",he,"0: Paul, 1: Daniel",0,0
1773,"Anna tries to apologise to Colleen, but she refuses to accept it.",she,"0: Anna, 1: Colleen",1,1
1774,"Emma tries to reconcile with Meche but she rejects her, as she prefers Javier.",she,"0: Emma, 1: Meche",1,0
1775,"Christina states Elga is not able to pose, but all the others find her shot captivating and interesting.",her,"0: Christina, 1: Elga",1,1
1776,"Doherty decided to appear after talking with Noemie, but her appearance was moved to the second episode.",her,"0: Doherty, 1: Noemie",0,0
1777,"Daniela likes Annie because, contrarily to Naomi, she listens to what she has to say.",she,"0: Daniela, 1: Annie",1,1
1778,"Neda goes to talk to Stella, but instead finds a card saying she has run away with Tony.",she,"0: Neda, 1: Stella",1,1
1779,"Director Ulli Lommel was unsure about casting Klaus Kinski, but he met him and he was very nice, according to Lommel.",he,"0: Director Ulli Lommel, 1: Klaus Kinski",0,1
1780,"The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.",he,"0: The defending commander, Shi Kefa, 1: Qing",0,0
1781,"Julia returns to see how Anna is, where she tells her that Phelan tried to rape her.",she,"0: Julia, 1: Anna",1,0
1782,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.",her,"0: Theresa, 1: Stephanie",0,0
1783,"Theresa wakes up and attempts to escape Sandra, but she holds her captive.",she,"0: Theresa, 1: Sandra",1,1
1784,Branislav Lei was intentionally chosen to play the role of Teodor Teja Kraj because he actively participated in overthrowing the Miloevi's regime.,he,"0: Teodor Teja Kraj, 1: Branislav Lei",0,1
1785,"Dolly has grown fond of Marie, but can not hide her disappointment from her.",her,"0: Dolly, 1: Marie",0,0
1786,"The Englishman manages to evade the guard, but then deliberately does not carry out his assignment.",his,"0: the guard, 1: The Englishman",1,1
1787,The rustler kidnap Sundowner but he uses telepathy to get Dancer to come to his rescue.,he,"0: Sundowner, 1: The rustler",0,0
1788,"Danny is pursued by Bob's sailor son Billy, but he longs to escape the suburbs and lead a more glamorous life elsewhere.",he,"0: Danny, 1: Bob's sailor son Billy",0,0
1789,"Lemieux got up, but Rubio continued where he left off and threw more punches at him.",he,"0: Lemieux, 1: Rubio",1,1
1790,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,he,"0: Warren, 1: Nige",0,0
1791,"Phoebe tries to help Rachel but she pushes her away, it soon becomes clear she is suffering from Post natal depression.",she,"0: Phoebe, 1: Rachel",1,1
1792,"Brooke is shot by hitman Don Lennox, after he mistakes her for Justine and she survives the attack.",he,"0: Brooke, 1: hitman Don Lennox",0,1
1793,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,he,"0: Fernando, 1: Alfonso",1,0
1794,"Roth apparently kills Jenine, but Neph secretly preserves her for the godking, who is on his way.",her,"0: Roth, 1: Jenine",1,1
1795,"Jeanne is frustrated with Leanne because she makes her pretend they are not together and punches her in the face, humiliating him in public.",she,"0: Jeanne, 1: Leanne",1,1
1796,"Laura grew concerned with Susan when she noticed she was frequently covered in bruises, and befriended her.",she,"0: Laura, 1: Susan",0,1
1797,"Deb searches out Kajol, but she gets stabbed to death by Binod.",she,"0: Deb, 1: Kajol",0,0
1798,"Irfane is now suspicious about Aadhavan but when he questions him in secret, he informs him that he is really Subramaniam's long lost runaway son Madhavan.",he,"0: Irfane, 1: Aadhavan",0,1
1799,"The soldiers of Edom did not attack the Israelites, though they prepared to resist aggression.",they,"0: the Israelites, 1: The soldiers of Edom",1,1
1800,"Cassandra arranges a date with Annie, but she is furious when she stands her up.",she,"0: Cassandra, 1: Annie",0,0
1801,Mary becomes infatuated with Emma and is crushed when she does not return her affection.,she,"0: Mary, 1: Emma",1,0
1802,Dom tries to stop Hector but he accidentally pushes Rubi off the edge of the building.,he,"0: Dom, 1: Hector",1,0
1803,Alyssa is the obsessive stalker of Leatitia so she sends Betchay to spy on her at her flower farm.,she,"0: Alyssa, 1: Leatitia",0,0
1804,McGirt had warned Malignaggi that if he didn't do better in the next round he would pull him out and he stuck to his word.,he,"0: McGirt, 1: Malignaggi",0,0
1805,"Most Mexicans consider Cassez and her brother to be guilty, since they were indicted on the charges brought against them and freed on technical grounds.",they,"0: Cassez and her brother, 1: Most Mexicans",0,0
1806,"Matt then intends to kill Alena so Danko can feel what he lost, but he is unable to and surrenders.",he,"0: Matt, 1: Danko",0,0
1807,Inspector Duffy is assigned to capture Sha but she's puzzled as to why she feels a strange connection to the killer.,she,"0: Sha, 1: Inspector Duffy",0,1
