,text,pronoun,candidate,rationale,label,pred
1528,High Court Justice Christopher Clarke ruled that Cherney might be assassinated or held on trumped-up charges if he tried to bring the case in Russia.,he,"0: Cherney, 1: High Court Justice Christopher Clarke","The pronoun ""he"" refers to the person who might be assassinated or held on trumped-up charges if he tried to bring the case in Russia. The context of the sentence suggests that Cherney is the one who is at risk if he brings the case in Russia, as it is unlikely that a High Court Justice would be in such a position. Therefore, ""he"" refers to Cherney.",1,0
1529,"Patrick decides to move on with Samuel when he proposes to him, and he accepts.",he,"0: Patrick, 1: Samuel","The sentence states that ""Patrick decides to move on with Samuel when he proposes to him, and he accepts."" The pronoun ""he"" in ""he proposes"" refers to the person who is doing the proposing. Since the sentence starts with ""Patrick decides to move on with Samuel,"" it implies that Samuel is the one proposing to Patrick. Therefore, the pronoun ""he"" in ""he accepts"" refers to Patrick, who is accepting the proposal.",0,0
1530,"Jack tries to detain Jerry, but he is presumed dead in an explosion.",he,"0: Jack, 1: Jerry","The pronoun ""he"" in the sentence ""Jack tries to detain Jerry, but he is presumed dead in an explosion"" most likely refers to Jerry. The structure of the sentence suggests that the subject of the second clause (""he is presumed dead in an explosion"") is the object of the first clause (""Jack tries to detain Jerry""). Therefore, ""he"" refers to Jerry, who is the one presumed dead.",1,1
1531,Mark walks in to find Harold and he immediately gets upset because he still does n't trust him.,he,"0: Mark, 1: Harold","The pronoun ""he"" in the sentence ""he immediately gets upset because he still doesn't trust him"" is likely referring to Mark. The sentence structure suggests that Mark is the one who walks in and immediately gets upset. The reason for his upset is that he still doesn't trust Harold. Therefore, ""he"" refers to Mark.",0,0
1532,"Horatio does n't believe Poque and says that if his boat truly has the N word on it, he'll eat his hat.",his,"0: Horatio, 1: Poque","The pronoun ""his"" in the sentence ""if his boat truly has the N word on it"" refers to the person who owns the boat. The context of the sentence suggests that Horatio is skeptical about Poque's claim regarding the boat. Therefore, ""his"" refers to Poque, as it is Poque's boat that is being discussed.",0,1
1533,"Meanwhile, Kyoko is trapped by the vengeful spirit of Li Li, but Naoto is able to bring her to safety.",her,"0: Kyoko, 1: Li Li","The pronoun ""her"" in the sentence ""Naoto is able to bring her to safety"" refers to the person who is being rescued. The context indicates that Kyoko is the one trapped by the vengeful spirit of Li Li, and Naoto brings ""her"" to safety. Therefore, ""her"" refers to Kyoko.",1,0
1534,"When Gary eventually ` comes out' to Samuel, he tells him he's known all along, since they were young kids.",he,"0: Gary, 1: Samuel","The sentence states that ""he tells him he's known all along."" The pronoun ""he"" is the subject of the verb ""tells,"" indicating the person who is doing the telling. In this context, Gary is the one who comes out to Samuel, so it makes sense that Samuel is the one who responds by saying he has known all along. Therefore, ""he"" refers to Samuel.",1,1
1535,"Mark still wants to marry Johnny, but at the wedding his cowardice comes out once more.",his,"0: Mark, 1: Johnny","The pronoun ""his"" in the sentence ""but at the wedding his cowardice comes out once more"" refers to the person whose cowardice is being highlighted. The context suggests that Mark is the one who wants to marry Johnny, and the mention of cowardice implies a hesitation or fear related to the wedding. It is more likely that Mark's cowardice is being referred to, as he is the one with a direct stake in the marriage proceeding. Therefore, ""his"" refers to Mark.",1,0
1536,"Luke agrees to spend some time on the road with Norman, even though he becomes physically and emotionally abusive to him.",he,"0: Luke, 1: Norman","The pronoun ""he"" in the sentence ""even though he becomes physically and emotionally abusive to him"" refers to the person who is being abusive. The sentence structure suggests that ""he"" is the subject who is performing the action of becoming abusive. Since the sentence mentions that Luke agrees to spend time with Norman, and then describes someone becoming abusive, it implies that Norman is the one who becomes abusive towards Luke. Therefore, ""he"" refers to Norman.",1,1
1537,"Reese tries to run to save Malley, but Dobbs tries to stop him.",him,"0: Reese, 1: Malley","The pronoun ""him"" refers to the person that Dobbs is trying to stop. Since Reese is the one trying to run to save Malley, it makes sense that Dobbs is trying to stop Reese. Therefore, ""him"" refers to Reese.",0,0
1538,"The AFL fan first knew of Dickfos when he made appearances in State of Origin matches, impressing for Queensland.",he,"0: Dickfos, 1: The AFL fan","The pronoun ""he"" is used to refer to someone who made appearances in State of Origin matches and impressed for Queensland. In the given text, it is Dickfos who is mentioned in the context of playing in matches and impressing, not the AFL fan. Therefore, ""he"" refers to Dickfos.",0,0
1539,"The Cutters attempt to capture the girls, but they escape on a hoverboard with David's help.",they,"0: the girls, 1: The Cutters","The pronoun ""they"" refers to the group that escapes on a hoverboard with David's help. In the sentence, it is mentioned that ""the girls"" escape with David's help, which indicates that ""they"" refers to ""the girls."" The Cutters are the ones attempting to capture, not the ones escaping.",0,0
1540,"Michelle treats Janey badly, but the worse she treats her the more she loves her.",she,"0: Michelle, 1: Janey","In the sentence, ""she"" is the subject of the clause ""the worse she treats her,"" which indicates that ""she"" is the one doing the treating. Since the sentence starts with ""Michelle treats Janey badly,"" it establishes that Michelle is the one treating Janey in a certain way. Therefore, ""she"" refers to Michelle.",0,0
1541,Anthony Bassett never saw Cassidy again after he first disappeared in South America.,he,"0: Cassidy, 1: Anthony Bassett","The sentence states that Anthony Bassett never saw Cassidy again after ""he"" first disappeared in South America. The pronoun ""he"" is referring to the person who disappeared. Since the sentence mentions that Cassidy disappeared, it is logical to conclude that ""he"" refers to Cassidy.",1,0
1542,"The ailing Bernadette immediately falls for Cassie and she strives to get better, if only to be able to see her in a setting outside the hospital.",her,"0: The ailing Bernadette, 1: Cassie","The pronoun ""her"" in the sentence ""she strives to get better, if only to be able to see her in a setting outside the hospital"" refers to the person Bernadette wants to see outside the hospital. Since Bernadette falls for Cassie, it is logical that Bernadette wants to see Cassie outside the hospital. Therefore, ""her"" refers to Cassie.",1,1
1543,"Morgana frantically tries to save Sidana, but she dies almost instantly.",she,"0: Morgana, 1: Sidana","The pronoun ""she"" refers to the person who dies almost instantly. In the sentence, it is stated that Morgana is trying to save Sidana, but Sidana dies almost instantly. Therefore, ""she"" refers to Sidana.",1,1
1544,"Patricia is very protective of Lynette because of her being shot in the arm at the store, and she wont let her go to the supermarket.",her,"0: Patricia, 1: Lynette","The pronoun ""her"" in the sentence ""she won't let her go to the supermarket"" refers to the person who is being protected and not allowed to go to the supermarket. Since Patricia is protective of Lynette because Lynette was shot in the arm, it makes sense that Patricia would not let Lynette go to the supermarket. Therefore, ""her"" refers to Lynette.",1,1
1545,"Jubilant, Gandhi tries to reach Ram Mohan Rao, but realizes that he is leaving the country with his daughter.",he,"0: Ram Mohan Rao, 1: Gandhi","The pronoun ""he"" in the sentence ""he is leaving the country with his daughter"" refers to the person who is leaving the country. The sentence structure suggests that ""he"" is the subject of the action ""leaving the country."" Since it is stated that Gandhi is trying to reach Ram Mohan Rao, and Ram Mohan Rao is the one leaving the country, the pronoun ""he"" refers to Ram Mohan Rao.",0,0
1546,George decides to probe Blansac to see if he would make a good and faithful husband for his cousin.,he,"0: George, 1: Blansac","The pronoun ""he"" in the sentence refers to the person who is doing the action of probing. The sentence states that ""George decides to probe Blansac,"" indicating that George is the one taking the action. Therefore, ""he"" refers to George.",1,0
1547,Giulia is desperate for Daisy to arrive so that she can explain the reason why she was questioning Blansac so closely about marriage.,she,"0: Giulia, 1: Daisy","The sentence indicates that Giulia is waiting for Daisy to arrive so that ""she"" can explain something. The context suggests that Giulia is the one who needs to explain the reason for questioning Blansac about marriage. Therefore, the pronoun ""she"" refers to Giulia.",0,0
1548,Jesus was taking care of Mackinnon when he was injured in the hospital.,he,"0: Jesus, 1: Mackinnon","The sentence states that Jesus was taking care of Mackinnon when ""he"" was injured in the hospital. The pronoun ""he"" is likely referring to Mackinnon, as it makes sense that the person being taken care of is the one who is injured. Therefore, ""he"" refers to Mackinnon.",1,1
1549,"Samuel agrees to marry Mr. Bellmann, but on the condition that he has to give Mackinnon the money for his client.",he,"0: Samuel, 1: Mr. Bellmann","The pronoun ""he"" in the sentence refers to the person who has to give Mackinnon the money for his client. Since the condition is set by Samuel, it implies that Mr. Bellmann is the one who must fulfill this condition. Therefore, ""he"" refers to Mr. Bellmann.",1,1
1550,Now Parker is very upset with Carl and after another series of events he runs away.,he,"0: Parker, 1: Carl","The pronoun ""he"" in the sentence ""he runs away"" refers to the person who is upset and takes the action of running away. The sentence begins with ""Parker is very upset with Carl,"" indicating that Parker is the one who is upset. Therefore, it is logical to conclude that Parker is the one who runs away, as the pronoun ""he"" is likely referring to the subject of the previous clause, which is Parker.",0,0
1551,"Danielle once again tried flirting with Jasmine, but she refuses to go any further than having a few drinks with her, and turned her down.",she,"0: Danielle, 1: Jasmine","The sentence describes a situation where Danielle is trying to flirt with Jasmine. The pronoun ""she"" is used in the context of refusing to go any further than having a few drinks and turning someone down. In this context, it makes sense that Jasmine is the one who refuses to go further and turns Danielle down, as Danielle is the one initiating the flirting. Therefore, ""she"" refers to Jasmine.",1,1
1552,Hiranyakasipu banished Prahlada but then he relented and allowed him to come home.,him,"0: Hiranyakasipu, 1: Prahlada","The pronoun ""him"" in the sentence ""Hiranyakasipu banished Prahlada but then he relented and allowed him to come home"" refers to the person who was initially banished and then allowed to return home. In this context, Prahlada is the one who was banished by Hiranyakasipu, and thus ""him"" refers to Prahlada.",0,1
1553,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.",her,"0: Anna, 1: Karla","The pronoun ""her"" in the sentence ""Anna tries again to live with Karla, but she can not get Vronsky out of her head"" refers to the person who is unable to stop thinking about Vronsky. The sentence structure suggests that ""she"" and ""her"" refer to the same person, which is Anna. Therefore, ""her"" refers to Anna, as it is Anna who cannot get Vronsky out of her head.",0,0
1554,"Monique tries to find Jade, but an enraged Fidel warns her to stay away.",her,"0: Monique, 1: Jade","The pronoun ""her"" in the sentence ""Monique tries to find Jade, but an enraged Fidel warns her to stay away"" refers to the person who is being warned by Fidel. Since Monique is the one trying to find Jade, it makes sense that Fidel is warning Monique to stay away. Therefore, ""her"" refers to Monique.",0,0
1555,Gauri decides to separate from Samantha when she sees that she does n't trust her anymore.,she,"0: Gauri, 1: Samantha","The sentence ""Gauri decides to separate from Samantha when she sees that she does n't trust her anymore"" involves two people: Gauri and Samantha. The pronoun ""she"" is used in the context of someone seeing that another person doesn't trust her anymore. It is more logical that ""she"" refers to Gauri, as it is Gauri who is making the decision to separate based on the realization of the lack of trust. Therefore, ""she"" refers to Gauri.",0,0
1556,Elly was told by Joanne to stop worrying so much about her father and that they will welcome Iris.,her,"0: Elly, 1: Joanne","The pronoun ""her"" in the sentence ""Elly was told by Joanne to stop worrying so much about her father"" refers to Elly. The structure of the sentence suggests that Joanne is telling Elly to stop worrying about Elly's own father. If ""her"" referred to Joanne, it would imply that Elly is worrying about Joanne's father, which is less likely given the context.",0,0
1557,Jade asks Estelle to call if she encounters any more fairies.,she,"0: Jade, 1: Estelle","The pronoun ""she"" in the sentence ""Jade asks Estelle to call if she encounters any more fairies"" refers to the person who might encounter more fairies. Since Jade is asking Estelle to call, it implies that Estelle is the one who might encounter the fairies and needs to call Jade if that happens. Therefore, ""she"" refers to Estelle.",1,1
1558,"Infuriated, Daisy had Rufina strangled or beheaded and her body burned.",her,"0: Rufina, 1: Daisy","The pronoun ""her"" in the sentence ""Infuriated, Daisy had Rufina strangled or beheaded and her body burned"" refers to the person whose body was burned. Since Daisy is the one who had Rufina strangled or beheaded, it is logical that ""her"" refers to Rufina, as she is the victim in this context.",0,0
1559,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.",him,"0: Carcetti, 1: Davis","The pronoun ""him"" refers to the person who is being convinced by Wilson. In the sentence, it is stated that ""Wilson convinces him,"" which implies that Wilson is convincing Carcetti, as Carcetti is the one who is dubious about working with Davis. Therefore, ""him"" refers to Carcetti.",1,0
1560,Daisy can not resist Kate sexually but she does not trust her.,her,"0: Kate, 1: Daisy","The sentence ""Daisy can not resist Kate sexually but she does not trust her"" contains two parts. The first part ""Daisy can not resist Kate sexually"" suggests that Daisy is the subject and Kate is the object of Daisy's feelings. The second part ""but she does not trust her"" uses the pronoun ""she"" to refer to Daisy, as it continues the subject from the first part of the sentence. The pronoun ""her"" in this context refers to the object of the sentence, which is Kate. Therefore, ""her"" refers to Kate.",0,0
1561,"Michelle tries to stop Jessica, but she ends up inadvertently pushing her into a rock wall.",she,"0: Michelle, 1: Jessica","The sentence describes an action where ""she"" inadvertently pushes ""her"" into a rock wall. The pronoun ""she"" is likely referring to the person who is performing the action of pushing. Since Michelle is the one trying to stop Jessica, it makes sense that Michelle is the one who inadvertently pushes Jessica. Therefore, ""she"" refers to Michelle.",1,0
1562,Rachel breaks up with Naomi after discovering that she stole her ID card.,she,"0: Rachel, 1: Naomi","The pronoun ""she"" in the sentence ""Rachel breaks up with Naomi after discovering that she stole her ID card"" refers to the person who stole the ID card. Since the sentence states that Rachel breaks up with Naomi because of this action, it implies that Naomi is the one who stole the ID card. Therefore, ""she"" refers to Naomi.",1,1
1563,"Amy dives in to save Betty, but she goes under, where she begins to imagine she's a mermaid.",she,"0: Amy, 1: Betty","The sentence describes a situation where Amy dives in to save Betty, but then ""she goes under, where she begins to imagine she's a mermaid."" The pronoun ""she"" is more likely to refer to Amy because the sentence structure suggests that the subject performing the action of diving and then going under is the same person. Additionally, the context of imagining being a mermaid fits with the person who is actively involved in the action, which is Amy.",1,0
1564,"Alphonse decides to kill Zack, but he suddenly realizes that he is in fact his long-lost elder brother, and that consequently he is unable to kill him.",he,"0: Alphonse, 1: Zack","The pronoun ""he"" in the sentence ""he suddenly realizes that he is in fact his long-lost elder brother"" refers to Alphonse. The context indicates that Alphonse is the one who decides to kill Zack, but then realizes that Zack is his brother, which prevents him from going through with the act. Therefore, ""he"" refers to Alphonse.",0,0
1565,The doctor asks Bugs if he drank the potion; he becomes insulted at the idea and leaves.,he,"0: Bugs, 1: The doctor","The pronoun ""he"" in the sentence ""he becomes insulted at the idea and leaves"" refers to the subject who is reacting to the question about drinking the potion. Since the doctor is the one asking the question, it is more logical that Bugs is the one who becomes insulted and leaves. Therefore, ""he"" refers to Bugs.",1,0
1566,"Gwalchmai tries to leave with Rob, but Morgawse stands in his way.",his,"0: Gwalchmai, 1: Rob","The pronoun ""his"" in the sentence ""Morgawse stands in his way"" refers to the person whose path is being blocked by Morgawse. Since Gwalchmai is the one trying to leave with Rob, it is more likely that Morgawse is standing in Gwalchmai's way to prevent him from leaving. Therefore, ""his"" refers to Gwalchmai.",0,0
1567,"Bobby broke off this engagement with Jack after deciding that he wanted to marry his ex-wife, Pam.",he,"0: Bobby, 1: Jack","The pronoun ""he"" in the sentence refers to the person who decided to marry his ex-wife, Pam. The sentence states that Bobby broke off the engagement with Jack because he wanted to marry his ex-wife, Pam. This indicates that ""he"" refers to Bobby, as he is the one who made the decision to marry Pam.",0,0
1568,"Rachel kidnapped Kay after she returned from chaperoning at the prom, and tied her up in a motel room.",she,"0: Rachel, 1: Kay","The pronoun ""she"" in the sentence ""Rachel kidnapped Kay after she returned from chaperoning at the prom"" is most likely referring to Kay. The structure of the sentence suggests that the action of returning from chaperoning at the prom is associated with the person who was kidnapped, which is Kay. Therefore, ""she"" refers to Kay.",1,1
1569,"Ms. Jones wishes to marry Princess Ingigerd, but she puts her off by pointing out that her father has not yet been avenged.",she,"0: Princess Ingigerd, 1: Ms. Jones","The sentence states that ""Ms. Jones wishes to marry Princess Ingigerd, but she puts her off by pointing out that her father has not yet been avenged."" The pronoun ""she"" is used to refer to the person who is putting off the marriage. Since Ms. Jones is the one who wishes to marry Princess Ingigerd, it is logical that Princess Ingigerd is the one putting off the marriage by pointing out the issue with her father. Therefore, ""she"" refers to Princess Ingigerd.",1,0
1570,Van Alen had failed to hire with Walter Chrysler when he received the Chrysler Building commission.,he,"0: Van Alen, 1: Walter Chrysler","The sentence states that ""Van Alen had failed to hire with Walter Chrysler when he received the Chrysler Building commission."" The pronoun ""he"" is used in the context of receiving the Chrysler Building commission. Since the sentence structure suggests that Van Alen is the one who received the commission, the pronoun ""he"" refers to Van Alen.",0,0
1571,"Kazushi kills Yoshio after he finds him unconscious, and then comes upon Takako Chigusa.",him,"0: Kazushi, 1: Yoshio","The pronoun ""him"" in the sentence ""Kazushi kills Yoshio after he finds him unconscious"" refers to the person who is found unconscious. Since Kazushi is the one who kills Yoshio, it implies that Kazushi finds Yoshio unconscious. Therefore, ""him"" refers to Yoshio.",1,1
1572,"Strashun was offered the rabbinate of Suwaki, but he refused it, preferring to retain his independence.",he,"0: Strashun, 1: Suwaki","The pronoun ""he"" refers to the person who was offered the rabbinate and had the option to refuse it. In the sentence, Strashun is the one who was offered the rabbinate of Suwaki and chose to refuse it, indicating that ""he"" refers to Strashun. Suwaki is a place, not a person, and cannot be the antecedent for the pronoun ""he.""",0,0
1573,Matisyahu met NYU film student Terry when he interviewed him for a documentary about men and women not touching.,he,"0: Matisyahu, 1: NYU film student Terry","The pronoun ""he"" refers to the person who conducted the interview. The sentence states that Matisyahu met NYU film student Terry when ""he interviewed him."" This implies that ""he"" is the one conducting the interview, which would be Terry, as Matisyahu is the one being interviewed for the documentary.",1,1
1574,Carly breaks up with Jade when she finds out she went to England to help Brenda.,she,"0: Carly, 1: Jade","The pronoun ""she"" in the sentence ""Carly breaks up with Jade when she finds out she went to England to help Brenda"" is ambiguous, but it is more likely to refer to Jade. The sentence structure suggests that Carly broke up with Jade because Jade went to England to help Brenda. Therefore, ""she"" refers to Jade.",0,1
1575,"Patricia begins dating Dr. Britt Westbourne, but she breaks up with her when he realizes she has been treating a patient poorly.",her,"0: Patricia, 1: Dr. Britt Westbourne","The pronoun ""her"" in the sentence ""but she breaks up with her"" refers to the person Patricia breaks up with. Since Patricia is the one initiating the breakup, ""her"" must refer to Dr. Britt Westbourne, who is the other person in the relationship. Therefore, ""her"" refers to Dr. Britt Westbourne.",1,1
1576,"Anxiously, Jennifer attempts to hide from Victoria but she is caught before she could walk out from her.",she,"0: Victoria, 1: Jennifer","The sentence describes Jennifer attempting to hide from Victoria. The pronoun ""she"" is used in the context of being caught before walking out. Since Jennifer is the one trying to hide and presumably the one trying to walk out, ""she"" refers to Jennifer.",1,1
1577,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.",he,"0: Geraci, 1: Michael","The pronoun ""he"" refers to the person who is staying quiet until he can hatch a plan to defeat someone. In the sentence, it is Geraci who swears revenge against Michael, indicating that Geraci is the one who is planning and staying quiet. Therefore, ""he"" refers to Geraci.",1,0
1578,"Belinda tried to find Megan's sister Sarah, but she was kidnapped and believed killed.",she,"0: Belinda, 1: Megan 's sister Sarah","The pronoun ""she"" in the sentence refers to the person who was kidnapped and believed killed. The sentence structure suggests that ""she"" is the subject of the second clause, which is about the kidnapping and presumed killing. Since the sentence mentions that Belinda was trying to find Megan's sister Sarah, it is more logical that ""she"" refers to Megan's sister Sarah, as the context implies that Sarah is the one who was kidnapped and believed killed, not Belinda.",1,1
1579,"Walter assured Oliver that even though Dru's conception was not planned, he loved him regardless and had no regrets over having him.",he,"0: Walter, 1: Oliver","The sentence discusses Walter's feelings about Dru's conception and his love for him. The pronoun ""he"" is used in the context of expressing love and having no regrets, which aligns with Walter's role in the sentence as the one who assured Oliver. Therefore, ""he"" refers to Walter.",0,0
1580,Delilah was finally rid of Susan when she became interested in Dr. Bruce Baxter.,she,"0: Delilah, 1: Susan","The sentence states that Delilah was finally rid of Susan when ""she"" became interested in Dr. Bruce Baxter. The use of ""finally rid of"" suggests that Delilah was trying to distance herself from Susan. The pronoun ""she"" is more likely to refer to Delilah, as it implies that Delilah's interest in Dr. Bruce Baxter was the reason she was able to be rid of Susan. Therefore, ""she"" refers to Delilah.",1,0
1581,"The men try to take care of the babies, but they become a huge pain.",they,"0: The men, 1: the babies","The pronoun ""they"" refers to the subject that becomes a huge pain. In the context of the sentence, it is more logical that ""the babies"" become a huge pain rather than ""the men."" Therefore, ""they"" refers to ""the babies.""",1,1
1582,"Rose's former fiance Julie Wilmot arrives to see Rose, but she is out on the buses.",she,"0: Rose, 1: Rose 's former fiance Julie Wilmot","The sentence states that ""Rose's former fiance Julie Wilmot arrives to see Rose, but she is out on the buses."" The pronoun ""she"" is used to refer to someone who is ""out on the buses."" Since Julie Wilmot arrives to see Rose, it is more logical that Rose is the one who is out on the buses, as Julie is the one arriving. Therefore, ""she"" refers to Rose.",0,0
1583,"Veronica pleas her loyalty to Patricia, although soon afterward, she goes back to Logan.",she,"0: Veronica, 1: Patricia","The sentence describes Veronica pledging her loyalty to Patricia, but then ""she"" goes back to Logan. The pronoun ""she"" is likely referring to Veronica, as the sentence structure suggests that the subject of the first clause (Veronica) is the same as the subject of the second clause. It is Veronica who is taking the action of going back to Logan, not Patricia.",0,0
1584,Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos.,him,"0: Greenlee, 1: Juan Pablo","The pronoun ""him"" in the sentence ""Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos"" refers to Juan Pablo. The sentence structure indicates that the gang is targeting Juan Pablo and Carlos, which is why Juan Pablo is in a position to save Greenlee. Therefore, ""him"" refers to Juan Pablo.",1,1
1585,"Robbie is falsely accused by Nate, but after hugging him and recognizing the smell of his aftershave, he realizes it was Finn.",him,"0: Robbie, 1: Nate","The pronoun ""him"" in the sentence ""after hugging him and recognizing the smell of his aftershave"" refers to the person Robbie hugged. Since Robbie is the one who realizes it was Finn after hugging, ""him"" must refer to Nate, as Robbie initially interacts with Nate before realizing the truth about Finn.",0,1
1586,"Radu appeared to be killed by Brother Paulo, but he reappears a short while later injured, but alive.",he,"0: Radu, 1: Brother Paulo","The pronoun ""he"" refers to the person who reappears a short while later injured but alive. The text states that Radu appeared to be killed but then reappears, which indicates that ""he"" refers to Radu. Brother Paulo is mentioned as the one who appeared to have killed Radu, so it is unlikely that ""he"" would refer to Brother Paulo in this context.",0,0
1587,Jacqueline then secretly sees Lola but she is scared of her and tells her not to go near Lexi.,she,"0: Jacqueline, 1: Lola","The sentence ""Jacqueline then secretly sees Lola but she is scared of her and tells her not to go near Lexi"" contains the pronoun ""she."" The structure of the sentence suggests that ""she"" refers to the person who is scared and is giving the instruction not to go near Lexi. Since Jacqueline is the one who sees Lola and the sentence continues with ""but she is scared of her,"" it implies that Jacqueline is the one who is scared of Lola. Therefore, ""she"" refers to Jacqueline.",1,0
1588,"After finding the parent asleep while looking after Lucas, Mike takes him.",him,"0: Lucas, 1: the parent","The sentence describes a situation where Mike finds the parent asleep while looking after Lucas. The pronoun ""him"" is used in the context of ""Mike takes him."" Given the structure of the sentence, it is more logical that ""him"" refers to Lucas, as Mike is looking after Lucas and would likely take Lucas with him. The parent being asleep suggests that they are not the one being taken.",0,0
1589,"Juno sends Alexa away, so that she can properly plot her revenge.",she,"0: Juno, 1: Alexa","The pronoun ""she"" refers to the person who is plotting revenge. In the sentence, it is Juno who sends Alexa away, implying that Juno is the one who needs to be alone to plot her revenge. Therefore, ""she"" refers to Juno.",1,0
1590,"Daisy is always proud of Nancy when she has solved, and finished a case.",she,"0: Nancy, 1: Daisy","The pronoun ""she"" refers to the person who has solved and finished a case. The sentence structure suggests that Daisy is proud of Nancy when Nancy has completed a case. Therefore, ""she"" refers to Nancy.",0,0
1591,"Dorothy passed by Daisy on the straight, but she re-took the lead by barging through the inside of the hairpin.",she,"0: Dorothy, 1: Daisy","The sentence describes a scenario where Dorothy initially passed Daisy, but then ""she"" re-took the lead. The use of ""re-took"" implies that the person who re-took the lead was initially in the lead before being passed. Since Dorothy passed Daisy, Daisy must have been in the lead initially. Therefore, ""she"" refers to Daisy, who re-took the lead.",1,1
1592,"Katie nearly leaves Bernadette after believing that she had possibly slept with Brooke, though this was not the case.",she,"0: Katie, 1: Bernadette","The pronoun ""she"" in the sentence ""Katie nearly leaves Bernadette after believing that she had possibly slept with Brooke"" refers to Bernadette. The structure of the sentence suggests that Katie believed Bernadette had possibly slept with Brooke, which is why Katie nearly left her. Therefore, ""she"" refers to Bernadette.",1,1
1593,"Lola comforted Bianca after she revealed to her that she was gay, and she used her unique brand of humor to help make her feel better about herself.",she,"0: Lola, 1: Bianca","The sentence states that ""Lola comforted Bianca after she revealed to her that she was gay."" The pronoun ""she"" in this context refers to the person who revealed that she was gay. Since it is Bianca who is being comforted, it is logical to conclude that Bianca is the one who revealed she was gay. Therefore, the pronoun ""she"" refers to Bianca.",1,1
1594,"Julie attempts to get to know Molly, but she remains distant.",she,"0: Julie, 1: Molly","The sentence states that ""Julie attempts to get to know Molly, but she remains distant."" The pronoun ""she"" is used to describe the person who remains distant. Since Julie is the one attempting to get to know Molly, it is logical that Molly is the one who remains distant. Therefore, ""she"" refers to Molly.",1,1
1595,"Jose helps Riley heal after he receives a letter from Flash, breaking up with him.",he,"0: Jose, 1: Riley","The pronoun ""he"" in the sentence ""Jose helps Riley heal after he receives a letter from Flash, breaking up with him"" refers to the person who received the letter from Flash. The context suggests that Riley is the one who is healing from a breakup, which implies that Riley is the one who received the letter. Therefore, ""he"" refers to Riley.",1,1
1596,Helen is waiting for Lorelei when her plane lands in New York.,her,"0: Lorelei, 1: Helen","The pronoun ""her"" in the sentence ""Helen is waiting for Lorelei when her plane lands in New York"" refers to the person whose plane is landing. Since Helen is the one waiting, it is more likely that Lorelei is the one arriving on the plane. Therefore, ""her"" refers to Lorelei.",0,0
1597,Karl was cleaning after Joey when he found his gun.,he,"0: Karl, 1: Joey","The pronoun ""he"" in the sentence ""Karl was cleaning after Joey when he found his gun"" is ambiguous, as it could refer to either Karl or Joey. However, given the structure of the sentence, it is more likely that ""he"" refers to Karl, as he is the subject of the main clause and the one performing the action of cleaning. Therefore, it is more logical to assume that Karl is the one who found the gun.",1,0
1598,Tai tries to help Agumon using distraction but he fails.,he,"0: Tai, 1: Agumon","The pronoun ""he"" is used to refer to someone who is trying to help Agumon using distraction. In the sentence, it is mentioned that Tai is the one trying to help Agumon. Therefore, ""he"" refers to Tai.",1,0
1599,"Caroline was suspicious of what Madeline was doing, but no one believed her and she was fired from the clinic.",her,"0: Caroline, 1: Madeline","The pronoun ""her"" in the sentence ""no one believed her and she was fired from the clinic"" refers to the person who was not believed and subsequently fired. The context of the sentence suggests that Caroline was the one who was suspicious and not believed, leading to her being fired. Therefore, ""her"" refers to Caroline.",0,0
1600,Rachel broke up with Ada when she realised that the relationship was n't going anywhere.,she,"0: Rachel, 1: Ada","The pronoun ""she"" refers to the person who realized that the relationship wasn't going anywhere and decided to break up. In the sentence, it is stated that ""Rachel broke up with Ada,"" which indicates that Rachel is the one who made the decision. Therefore, ""she"" refers to Rachel.",0,0
1601,Matt turned against Tony when he turned scab and crossed the picket lines to work.,he,"0: Matt, 1: Tony","The pronoun ""he"" refers to the person who ""turned scab and crossed the picket lines to work."" In the sentence, it is stated that Matt turned against Tony because of this action. This implies that Tony is the one who crossed the picket lines, as it is the reason for Matt's disapproval. Therefore, ""he"" refers to Tony.",1,1
1602,"Chris was desperate to convince Richard to stay, so he got Victor to offer him a promotion.",he,"0: Chris, 1: Richard","The sentence states that ""he got Victor to offer him a promotion."" The pronoun ""he"" is likely referring to Chris because Chris is the one who is trying to convince Richard to stay. It makes sense that Chris would be the one to take action by getting Victor to offer a promotion to Richard. Therefore, ""he"" refers to Chris.",0,0
1603,Michael had always felt that Dominic had been deprived and so he left him the money in his will as a form of compensation.,him,"0: Michael, 1: Dominic","The sentence states that Michael left ""him"" the money in his will. The context suggests that Michael felt Dominic had been deprived, and thus, he left the money to Dominic as compensation. Therefore, ""him"" refers to Dominic.",1,1
