,text,pronoun,candidate,label,pred
1146,"Paulina sincerely loves Anne, but she feels her to be increasingly cold and indifferent.",she,"0: Paulina, 1: Anne",0,0
1147,Albert begins wooing Leroy but he discovers that his brother Zak also has feelings for him.,his,"0: Albert, 1: Leroy",0,0
1148,"Meanwhile, Luke is kidnapped by Henry, but he is found by Anna just as the cabin he is being held in is burning down.",he,"0: Henry, 1: Luke",1,1
1149,"Catherine is abducted by Phoebe, but Grobart protects her.",her,"0: Catherine, 1: Phoebe",0,0
1150,Pushpa was in love with Koustuv but he was an advanced soul.,he,"0: Pushpa, 1: Koustuv",0,1
1151,The outlet powered the lamp when it was plugged in.,it,"0: The outlet, 1: the lamp",1,0
1152,"Starr had asked right guard Jerry Kramer whether he could get enough traction on the icy turf for a wedge play, and Kramer responded with an unequivocal yes.",he,"0: Starr, 1: right guard Jerry Kramer",1,0
1153,The government revoked the ability for oil companies to drill in the United States since they are trying to protect the environment.,they,"0: The government, 1: oil companies",0,0
1154,"Gang-du tries to explain this to the man, but his protests go ignored.",his,"0: Gang-du, 1: the man",0,0
1155,Andre gets Sean drunk until he falls asleep and then helps Maggie pack Mary's clothes.,he,"0: Andre, 1: Sean",1,1
1156,"Trick Or Treaters are celebrating the holiday earlier during the day at Church, but they cannot convince everybody to do it during the day.",they,"0: Trick Or Treaters, 1: Church",1,0
1157,Ginette falls in love with May after she helps her recover from her mental illness.,she,"0: Ginette, 1: May",0,1
1158,"Though innocent, Jacqueline remained concerned that Annie would not return, though she eventually did and was deeply apologetic.",she,"0: Annie, 1: Jacqueline",0,1
1159,"Tanya finally catches up with Laurana, but before she can say much to her Kitiara arrives.",she,"0: Tanya, 1: Laurana",0,0
1160,"Liana throws Cindy out, so Liam hides her in his room, which Carol eventually discovers.",her,"0: Liana, 1: Cindy",1,1
1161,Girls like puppies because they like adorable things.,they,"0: Girls, 1: puppies",0,0
1162,"Jackie Rice was also considered to play Kristal, but she was suspended by the network for attitude problems.",she,"0: Kristal, 1: Jackie Rice",0,1
1163,Joan made sure to thank Susan for all the help she had recieved.,she,"0: Joan, 1: Susan",0,0
1164,Joe raced against Steven because he thought it would be easy.,he,"0: Joe, 1: Steven",0,0
1165,"Michael decided to freeze himself in cryo-stasis even though his father was against it, because he hopes to be unfrozen in the future when there is a cure available.",he,"0: Michael, 1: his father",0,0
1166,Lois was scolded by her daughter because she was accused of being a terrible mother.,she,"0: Lois, 1: her daughter",0,0
1167,"Suddenly, the Virgin Mary appears to Alexa when her army is on the brink of complete defeat.",her,"0: the Virgin Mary, 1: Alexa",1,1
1168,Mr. MacKenzie is often frosty towards Jack but he refuses to give up on him.,he,"0: Jack, 1: Mr. MacKenzie",0,1
1169,"After Mrs. Reed dies, Jane ponders what to do next, when she hears an anguished and beloved male voice from thin air calling her name.",she,"0: Jane, 1: Mrs. Reed",0,0
1170,"Gwalchmai tries to leave with Rob, but Morgawse stands in his way.",his,"0: Gwalchmai, 1: Rob",0,0
1171,"When Tahnee realises that Emma can not read or write, she begins to blackmail her.",she,"0: Tahnee, 1: Emma",0,0
1172,"The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.",he,"0: The defending commander, Shi Kefa, 1: Qing",0,0
1173,"Lubaba wounded Abu Lahab so severely that his head was split open, laying bare part of his skull.",his,"0: Lubaba, 1: Abu Lahab",1,1
1174,Lyndon first felt attracted to Harry when he learned how big his pants were.,he,"0: Lyndon, 1: Harry",0,0
1175,Jack got more votes than John because the people liked him.,him,"0: Jack, 1: John",0,0
1176,Montoya still had a contractual relationship with Williams and after his impressive rookie season the Grove-based team were keen for him to drive for them in Formula One.,his,"0: Montoya, 1: Williams",1,0
1177,"The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.",they,"0: The U.S.S Enterprise, 1: a sister ship",0,0
1178,"Carlos tries to win Jim back, but he rebuffs him, saying he is going to marry Gilberte.",he,"0: Carlos, 1: Jim",1,1
1179,Esmeralda was employed by Lady Elgin even though she was not able to speak English.,she,"0: Esmeralda, 1: Lady Elgin",1,0
1180,"The Englishman manages to evade the guard, but then deliberately does not carry out his assignment.",his,"0: the guard, 1: The Englishman",1,1
1181,"Jim was delighted to see Jack, because he brightened up his day.",he,"0: Jim, 1: Jack",1,1
1182,"Cable and the Avengers battled the Harbingers, but they adapted to all of their attacks.",they,"0: the Harbingers, 1: Cable and the Avengers",0,0
1183,Francis stopped and looked at the penguin because he was intrigued.,he,"0: Francis, 1: the penguin",0,0
1184,Sonya asks Angie to leave when she catches her going through her bag looking for drugs.,she,"0: Sonya, 1: Angie",0,0
1185,The chef held the waiter so that he did not fall off.,he,"0: The chef, 1: the waiter",0,1
1186,"Daisy is always proud of Nancy when she has solved, and finished a case.",she,"0: Nancy, 1: Daisy",0,0
1187,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.",they,"0: The committee, 1: the students",0,0
1188,"Mary smiled at Susan, but she was not happy to see her.",she,"0: Mary, 1: Susan",0,1
1189,"While Rachel has always been attracted to the vivacious Tina because she is so beautiful, she is completely unaware of the quiet Pooja's love for him.",she,"0: Rachel, 1: the vivacious Tina",1,1
1190,"Richard is later contacted by Ned himself ; if he does not assist them, Shawn will be attacked as an enemy.",he,"0: Richard, 1: Ned",0,1
1191,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony",1,0
1192,Banks usually offer bonus points for new credit card applicants because they are often enticed by free offerings.,they,"0: Banks, 1: new credit card applicants",1,1
1193,"The tired and hungry Shan Xiongxin was easily defeated by Liang Shitai, so he was not invited by the host.",he,"0: The tired and hungry Shan Xiongxin, 1: Liang Shitai",0,0
1194,Joe paid the detective after he received the final report on the case.,he,"0: Joe, 1: the detective",0,0
1195,"At first Melissa doesn't like Abby, but in time she overcomes that and becomes friendly.",she,"0: Abby, 1: Melissa",1,1
1196,"Jack continued to try to move in on James, but he refused to admit that was what he was doing.",he,"0: Jack, 1: James",0,0
1197,Roman citizens cheered on the flight of the soldiers but they would not assist them.,them,"0: the soldiers, 1: Roman citizens",0,0
1198,"When Lily asks Anna where Anders is, she isn't able to answer.",she,"0: Lily, 1: Anna",0,1
1199,"Beatrice tries to convince Katie to go back inside, but she refuses and appears to remember none of it the next day.",she,"0: Beatrice, 1: Katie",1,1
1200,"Laura grew concerned with Susan when she noticed she was frequently covered in bruises, and befriended her.",she,"0: Laura, 1: Susan",0,0
1201,"Zoey also feels more and more estranged from Erika, because of the lies she tells to hide her relationship with Loren.",she,"0: Zoey, 1: Erika",0,1
1202,"Wiriya does not like Nanthagorna because she knows that she likes her best friend, Majsha.",she,"0: Wiriya, 1: Nanthagorna",0,0
1203,The blimp hit the tree because it was in the way.,it,"0: The blimp, 1: the tree",1,1
1204,"Radu appeared to be killed by Brother Paulo, but he reappears a short while later injured, but alive.",he,"0: Radu, 1: Brother Paulo",0,0
1205,"Ibn Kathir began an explanation of Sahih Al-Bukhari, but he did not finish it.",he,"0: Ibn Kathir, 1: Sahih Al-Bukhari",0,0
1206,The violin fell off the table because it was unstable.,it,"0: The violin, 1: the table",1,1
1207,I put the butterfly wing on the table and it broke.,it,"0: The butterfly wing, 1: The table",0,0
1208,"Cathy forgives Lindsey, but she becomes upset when she tells her that she wants to get on with her life.",she,"0: Cathy, 1: Lindsey",0,1
1209,"Paul believes that Daniel is innocent, so he decides to try to figure out what really happened.",he,"0: Paul, 1: Daniel",0,0
1210,The professor gave the student a bad grade because he did not study.,he,"0: The professor, 1: the student",1,1
1211,Jane knocked on Susan's door but she did not get an answer.,she,"0: Jane, 1: Susan",0,0
1212,The man killed the boss because he hated the job.,he,"0: The man, 1: the boss",0,0
1213,"Tom said ""Check"" to Ralph as he moved his bishop.",his,"0: Tom, 1: Ralph",0,0
1214,"George got free tickets to the play, but he gave them to Eric, even though he was particularly eager to see it.",he,"0: George, 1: Eric",0,0
1215,"Elaine locates Mrs. Peterman, but she refuses to approve her purchases without seeing the hat.",she,"0: Elaine, 1: Peterman",1,1
1216,"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.",them,"0: His eyes, 1: His hands",0,0
1217,The bat hit the ball because it was designed to hit.,it,"0: The bat, 1: the ball",0,0
1218,The man jumped on the neighbor's pool and he swam.,he,"0: The man, 1: the neighbor",0,0
1219,"Lingad was defeated by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.",he,"0: Lingad, 1: Estelito Mendoza",0,0
1220,Giulia is desperate for Daisy to arrive so that she can explain the reason why she was questioning Blansac so closely about marriage.,she,"0: Giulia, 1: Daisy",0,0
1221,"Christina fell in love with Lucy, but she no longer had any feelings for her and she took off to Australia.",she,"0: Christina, 1: Lucy",0,0
1222,Sam's drawing was hung just above Tina's and it did look much better with another one below it.,it,"0: Sam's drawing, 1: Tina's drawing",0,0
1223,The outlet powered the lamp when it had electricity.,it,"0: The outlet, 1: the lamp",0,0
1224,"Sadly, Clara discovers Lily is one of the dead when her body washes up on deck.",her,"0: Lily, 1: Clara",0,0
1225,"Daniela is also enchanted by Nina, but her heart still beats strong for Almerinda.",her,"0: Daniela, 1: Nina",0,0
1226,"Evans was influenced by the works of Karl Rensch, but he was not comfortable with the ideas of phylogenetic classification.",he,"0: Evans, 1: Karl Rensch",0,0
1227,"Bradley married Dr. Vento, despite the fact that he didn't like doctors.",he,"0: Bradley, 1: Dr. Vento",1,0
1228,Amelia becomes obsessed with Beatrice but she quickly becomes hurt and angry as she never calls her.,she,"0: Amelia, 1: Beatrice",1,1
1229,"Alexandra asks Lenore out, but she rebuffs her and instead invites Kato to dinner, making Alexandra jealous.",she,"0: Alexandra, 1: Lenore",1,1
1230,"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make more of them.",them,"0: The oatmeal cookies, 1: The chocolate chip cookies",0,0
1231,The mermaid swam toward Sue and made her gasp.,her,"0: The mermaid, 1: Sue",1,1
1232,The pen is mightier than the sword because it can be used to write world-changing documents.,it,"0: The pen, 1: the sword",0,0
1233,Bree is starting to fall in love with Emilie so she decides to end the affair.,she,"0: Bree, 1: Emilie",0,0
1234,"Internet Explorer believes they have less security holes than Firefox, but they do not trust Microsoft's test results.",they,"0: Internet Explorer, 1: Firefox",1,0
1235,Maertens said Gimondi won because he pushed him into the barriers at the finish.,he,"0: Maertens, 1: Gimondi",0,1
1236,"Christina was concerned that Clara was unmarried, and so she suggested the match.",she,"0: Christina, 1: Christina",0,0
1237,Ken tried to sneak past the boss because he was late for work.,he,"0: Ken, 1: the boss",0,0
1238,"Lea tries to let Sophie down gently, but she manages to upset her.",she,"0: Lea, 1: Sophie",0,0
1239,"Lucy is proved right and Paula is disappointed, so she takes her to Ramsay Street and gets him to open up to her.",she,"0: Lucy, 1: Paula",0,1
1240,"Kennedy wanted the seat to go to younger brother Edward, but he was ineligible due to age at the time of the appointment.",he,"0: younger brother Edward, 1: Kennedy",0,0
1241,"Napoleon wanted to regain the colony of Frederick II, but he preferred to save his main French army for more important matters, closer to home.",his,"0: Napoleon, 1: Frederick II",0,0
1242,"Pierre attempts to put Aguirre in chains, but he and a soldier loyal to him are shot.",he,"0: Aguirre, 1: Pierre",0,0
1243,"Sam took French classes from Adam, because he was eager to speak it fluently.",he,"0: Sam, 1: Adam",0,0
1244,"Janine pulls Nell away, but she slips away in the confusion when the hotel detective arrives.",she,"0: Janine, 1: Nell",1,1
1245,Emma Barnes gets in touch with Rebecca when she learns she is his biological mother.,she,"0: Rebecca, 1: Emma Barnes",1,1
1246,Alicia encourages Nathalie to fight back if anyone picks a fight with her.,her,"0: Alicia, 1: Nathalie",1,1
1247,Bridget later comes wanting Ludivine back but she declines her wanting Zoey instead.,she,"0: Bridget, 1: Ludivine",1,1
1248,"The Norwegians begged the kings to refuse, but they would not break their word and gave orders to proceed.",they,"0: the kings, 1: The Norwegians",0,0
1249,The racquetball players were annoyed by the other students in the activity center because they wanted to play and couldn't.,they,"0: The racquetball players, 1: the other students",0,0
1250,"The skeleton was scarier than the pumpkin, because it looked like it was walking.",it,"0: The skeleton, 1: the pumpkin",0,0
1251,"Earlier, actress Vidya Balan was chosen to play the role of Kamini, but reports suggested she refused and was subsequently replaced by Mallika Sherawat.",she,"0: Kamini, 1: actress Vidya Balan",0,1
1252,The campus police pepper sprayed the UC Davis students because they were blocking private property.,they,"0: The campus police, 1: the UC Davis students",1,1
1253,Sara is instantly attracted to Kim but because she is engaged to Shin she stops the two from going past a platonic friendship.,she,"0: Sara, 1: Kim",0,0
1254,Elly was told by Joanne to stop worrying so much about her father and that they will welcome Iris.,her,"0: Elly, 1: Joanne",0,0
1255,"Murong Yong personally engaged Murong Chui but was defeated, and he fled back to Zhangzi to try to defend the city.",he,"0: Murong Yong, 1: Murong Chui",0,0
1256,Zifnab senses that Haplo is very important even though he is a Patryn.,he,"0: Haplo, 1: Zifnab",0,0
1257,"Matt then intends to kill Alena so Danko can feel what he lost, but he is unable to and surrenders.",he,"0: Matt, 1: Danko",0,0
1258,"Most Mexicans consider Cassez and her brother to be guilty, since they were indicted on the charges brought against them and freed on technical grounds.",they,"0: Cassez and her brother, 1: Most Mexicans",0,0
1259,Inspector Duffy is assigned to capture Sha but she's puzzled as to why she feels a strange connection to the killer.,she,"0: Sha, 1: Inspector Duffy",0,1
1260,Look! There is a minnow swimming right below that duck! It had better get away to safety fast!,It,"0: The minnow, 1: The duck",0,0
1261,Iva loves Amanda so much that she endures the scorn she feels for her - as she fights to win her love.,she,"0: Amanda, 1: Iva",1,1
1262,"Donald Trump fired his servant, Luigi, but he can find another job elsewhere.",he,"0: Donald Trump, 1: Luigi",1,1
1263,Gypsy Moth asked Mrs. Anderson if she was related to the Spider-Woman she had encountered previously ; Carpenter stated that she was not.,she,"0: Mrs. Anderson, 1: Gypsy Moth",1,0
1264,"Janine responds by throwing Teresa out, though she later lets an insistent Teresa stay a little longer, much to Mel's dismay.",she,"0: Janine, 1: Teresa",0,0
1265,Journalist Jack Anderson speculated that Watergate Special Prosecutor Archibald Cox had been fired because he had started to investigate Rebozo's role in Nixon accepting covert payments.,he,"0: Journalist Jack Anderson, 1: Watergate Special Prosecutor Archibald Cox",0,1
1266,The doctor admonished the parent when he learned that he had consciously withheld the insulin.,he,"0: The doctor, 1: the parent",0,1
1267,Some fan girls created a rap about Windows phones because they are in love with their new electronics.,they,"0: Some fan girls, 1: Windows phones",0,0
1268,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",it,"0: Terpsichore, 1: Tina",0,0
1269,Next Doina asks Sally if she would like to go out but she refuses.,she,"0: Sally, 1: Doina",0,0
1270,The city council granted a permit to the construction workers because they were elected to encourage business.,they,"0: The city council, 1: the construction workers",0,0
1271,Brenda is later angry with Tara when she discovers that her adopted daughter Gennie had slept with Bob whilst Viv was in prison.,she,"0: Brenda, 1: Tara",0,0
1272,"Gullit was replaced by Bruce Arena, but he was not able to lead LA into a play-off spot, for the third-straight season.",he,"0: Gullit, 1: Bruce Arena",0,1
1273,Jessica is delighted when Chloe finally arrives but she announces to her that she'll be leaving Geordie Shore forever.,she,"0: Jessica, 1: Chloe",0,1
1274,"Bob is on the committee trying to force out Coach O'Hara, but he likes the coach's daughter Janet.",he,"0: Bob, 1: Coach O'Hara",0,0
1275,"Simba reluctantly agrees, but he does not trust Kovu because of his prior likeness to Scar, and continues to treat him coldly.",his,"0: Simba, 1: Kovu",1,1
1276,"Jessica contemplates leaving Emma, but when she does, she reacts angrily and cruelly reminds her of her shortcomings before kicking her out.",she,"0: Jessica, 1: Emma",0,1
1277,"Sean thought Elizabeth didn't want to come, so he invited another girl, Amy Nielsen.",he,"0: Sean, 1: Elizabeth",0,0
1278,The public school board of educators initiated a physical education plan on the students so that they could help them become healthy again.,they,"0: The public school board of educators, 1: the students",0,0
1279,John Kennedy had a speech drafted calling for the censure of McCarthy but he never delivered it.,he,"0: McCarthy, 1: John Kennedy",1,1
1280,Carly breaks up with Jade when she finds out she went to England to help Brenda.,she,"0: Carly, 1: Jade",0,0
1281,Cheryl shoots Elizabeth dead when she discovers the truth about the abuse.,she,"0: Cheryl, 1: Elizabeth",0,0
1282,Ned moved in with Stephan when he was forced out of his home by his new housemates.,he,"0: Ned, 1: Stephan",0,0
1283,The victims of the Black Plague blamed the witches for causing the curse because they did not understand diseases at the time.,they,"0: The victims of the Black Plague, 1: the witches",0,0
1284,The delivery truck zoomed by the school bus because it was going so fast.,it,"0: the delivery truck, 1: the school bus",0,0
1285,"We had hoped to place copies of our newsletter on all the chairs in the auditorium, but there were simply not enough of them.",them,"0: copies of the newsletter, 1: chairs",0,1
1286,"Paul tries to explain himself to Dan, but he leaves the brunch without him.",he,"0: Paul, 1: Dan",1,1
1287,"Josse manage to find Gauthier, but he's in very bad shape.",he,"0: Josse, 1: Gauthier",1,1
1288,Anna did a lot better than her good friend Lucy on the test because she had studied so hard.,she,"0: Anna, 1: Lucy",0,0
1289,"Johnson was trained by Curtis Frye, at the University of South Carolina where he served as an assistant head coach.",he,"0: Johnson, 1: Curtis Frye",0,1
1290,Hence Meera tells Adhira to go and eat so that she can send the cows and ruin the crops.,she,"0: Meera, 1: Adhira",0,0
1291,Joe put Bob in the time machine and he created another one.,he,"0: Joe, 1: Bob",0,0
1292,"The skeleton was scarier than the pumpkin, because it was rather simplistic and orange.",it,"0: The skeleton, 1: the pumpkin",1,1
1293,"Ava tries to pursue Mia, although she plays hard to get.",she,"0: Ava, 1: Mia",1,1
1294,"Steve fires Stavi, but he hires him to work around his apartment.",him,"0: Steve, 1: Stavi",0,1
1295,"The user changed his password from ""GrWQWu8JyC"" toÂ ""willow-towered Canopy Huntertropic wrestles"" as it was easy to remember.",it,"0: GrWQWu8JyC, 1: willow-towered Canopy Huntertropic wrestles",1,1
1296,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research.,he,"0: Goodman, 1: Xenophanes",0,0
1297,"The mason had no idea of what the apostle looked like, so he used his fellow villagers as models.",he,"0: the apostle, 1: The mason",1,1
1298,Tony helped Jeff because he needed help.,he,"0: Tony, 1: Jeff",1,1
1299,Justice Lise Maisonneuve ruled that Anna should be deported when her sentence was complete.,her,"0: Anna, 1: Justice Lise Maisonneuve",0,0
1300,Olga kicked Sara because she was drunk.,she,"0: Olga, 1: Sara",0,0
1301,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.",he,"0: Adam, 1: Bob",0,1
1302,"Robert Redford was the first choice for the role of Guy Woodhouse, but he turned down the offer.",he,"0: Robert Redford, 1: Guy Woodhouse",0,0
1303,"Mary tucked her daughter Anne into bed, so that she could sleep.",she,"0: Mary, 1: Mary's daughter",1,1
1304,"Eventually Max tried to run away with Jimmy, but he refused, and frightened him with a display of his mental powers.",he,"0: Max, 1: Jimmy",1,1
1305,Jayne had been enraged at Joelle when she discovered what she had done.,she,"0: Jayne, 1: Joelle",1,0
1306,"A king of the Skookum Benches offers a large sum for possession of Buck, but Thornton has grown fond of him and declines.",him,"0: A king of the Skookum Benches, 1: Buck",1,1
1307,"Andre has a crush on Kushal, but he refuses his advances.",he,"0: Kushal, 1: Andre",1,1
1308,"Ravi is in love with Kushal, but, he does not agree.",he,"0: Ravi, 1: Kushal",1,1
1309,"The man is able to find the boy, but he fails to find a lark.",he,"0: the boy, 1: The man",1,1
1310,DeMille later claimed that George was so difficult to work with that he eventually fired him and cancelled their contract.,he,"0: DeMille, 1: George",1,0
1311,"Ida becomes jealous and attempts to drown Tamarah, but Vincent arrives to save her.",her,"0: Ida, 1: Tamarah",0,1
1312,Harry is angry with Ron at first but then he reconciles with him.,him,"0: Harry, 1: Ron",1,1
1313,"Linda was played by Liza Tarbuck, well known as a television presenter rather than as an actress, although she had originally trained as such.",she,"0: Linda, 1: Liza Tarbuck",0,1
1314,"Natalia has feelings for Marissa, but she's never really had the opportunity to talk about a relationship with her.",she,"0: Natalia, 1: Marissa",0,0
1315,Georgina says Lucille is dead because she couldn't live with what she had done.,she,"0: Georgina, 1: Lucille",1,1
1316,Gorden got mad at his brother because he forgot to bring him chocolate.,he,"0: Gorden, 1: his brother",1,1
1317,Malware has increased over four hundred percent on the Android platform because they are a free platform which allows any developer to post their applications.,they,"0: Malware, 1: the Android platform",1,1
1318,Penelope has loved Caroline but her rejection by her has turned this to hatred.,her,"0: Caroline, 1: Penelope",1,1
1319,Jim yelled at Kevin because he was so upset.,he,"0: Jim, 1: Kevin",0,0
1320,"The policeman asks Akakiy embarrassing questions, as if he were a criminal.",he,"0: The policeman, 1: Akakiy",0,1
1321,Daisy loves Missy but she only sees her as a friend.,she,"0: Daisy, 1: Missy",1,0
1322,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.",They,"0: Pam's parents, 1: Pam and Paul",0,0
1323,"Hindu leader said that if Vincent is guilty, then he should be punished.",he,"0: Vincent, 1: Hindu leader",0,0
1324,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.",it,"0: The key, 1: The chewing gum",0,0
1325,"Amy dives in to save Betty, but she goes under, where she begins to imagine she's a mermaid.",she,"0: Amy, 1: Betty",1,0
1326,"Raiden could not follow and guide Liu Kang in the world of darkness, but he will be able to find another guide instead.",he,"0: Raiden, 1: Liu Kang",1,1
1327,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of coffee.",it,"0: The pen, 1: The coffee",0,0
1328,"Kat is initially furious with Rebecca, but she forgives her when she is sentenced to three years in prison.",her,"0: Kat, 1: Rebecca",0,1
1329,Joe smells better than Adam since he hardly ever showers.,he,"0: Joe, 1: Adam",1,1
1330,"Bill Murray was considered for the role of Pat Healy, but the Farrelly brothers thought he was too old for the part.",he,"0: Bill Murray, 1: Pat Healy",0,0
1331,The Eagles managed to completely dominate the Cowboys this weekend since they were much stronger in handling the ball.,they,"0: The Eagles, 1: the Cowboys",0,0
1332,"Higuchi appears and is now ready to fight Zoucho, but still afraid, she cowers.",she,"0: Higuchi, 1: Zoucho",0,0
1333,Fergus goes through the mirror to try and help Carl but he gets sidetracked in the gold fields.,he,"0: Fergus, 1: Carl",0,0
1334,"Rosberg retired, whilst Montoya continued until he collided with a wall later in the race.",he,"0: Rosberg, 1: Montoya",0,1
1335,President Clinton pardoned Roger Clinton because he wanted to free his half-brother.,he,"0: President Clinton, 1: Roger Clinton",0,0
1336,"Alice reveals that when Diane was unconscious earlier, she took some of her blood and mixed it with her own in the jar.",she,"0: Alice, 1: Diane",0,0
1337,"Stretching her back, the woman smiled at the girl.",her,"0: The woman, 1: The girl",0,0
1338,Sentinel tried to betray Optimus by enslaving the human race because he wanted the humans to rule again.,he,"0: Sentinel, 1: Optimus",1,0
1339,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.",her,"0: Theresa, 1: Stephanie",0,0
1340,"Janet is in love with Wanda, but her father insists on her marrying a French lord.",her,"0: Janet, 1: Wanda",0,0
1341,Andrea noted that Genie became extremely upset if someone touched or moved anything she had collected.,she,"0: Andrea, 1: Genie",1,1
1342,"Hana is also in love with Sissi, although she can't tell her because she has crushes on various people including Ulrich and Theo Gauthier.",she,"0: Hana, 1: Sissi",0,0
1343,Lurie claimed that Dennis Hopper was so high on sugar during his two-part episode that he was unable to concentrate long enough to fish.,his,"0: Lurie, 1: Dennis Hopper",1,1
1344,The cat caught the mouse because it was clever.,it,"0: The cat, 1: the mouse",0,0
1345,"Jane Bingum presented strong evidence against Claire, so she would be able to win her case.",she,"0: Jane Bingum, 1: Claire",0,0
1346,"Heracles freed Theseus from the stone, but the earth shook when he attempted to liberate Pirithous.",he,"0: Heracles, 1: Theseus",1,0
1347,"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, it was short, so it worked out.",it,"0: The meeting, 1: The train",0,0
1348,"Stuart began to grow suspicious of Samuel again when he found out that his friend, Trent Hoffa was hit by a car.",he,"0: Stuart, 1: Samuel",0,0
1349,Reimers was a bitter rival of Tycho Brahe after he tried to claim the Tychonic system as his own.,he,"0: Reimers, 1: Tycho Brahe",0,0
1350,Chester tries to kill Dave but he is stopped by Stephanie and Martha.,he,"0: Chester, 1: Dave",0,0
1351,"Nancy wants to win Lupita back, but she rejects her for Santos.",she,"0: Nancy, 1: Lupita",1,1
1352,"Kirk next tried to kill Eden, but Gina stopped him in time.",him,"0: Kirk, 1: Eden",0,0
1353,"Olivia wants to make amends with Emily, but she is apprehensive.",she,"0: Olivia, 1: Emily",0,0
1354,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.",him,"0: Carcetti, 1: Davis",1,0
1355,"Jane knocked on Susan's door, but there was no answer. She was out.",She,"0: Jane, 1: Susan",1,1
1356,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the wind knocked it down.",it,"0: The sand castle, 1: The flag",1,0
1357,"Schrodinger's cat walks into an empty building, but where is it now?",it,"0: Schrodinger's cat, 1: an empty building",0,0
1358,"Zoe returned and reconciled with Johanna, although she made it clear she was not interested in sex.",she,"0: Zoe, 1: Johanna",0,0
1359,"Lee attended to Kearney, but he died of his wounds.",he,"0: Kearney, 1: Lee",1,0
1360,"John allows Paul to move back home after he agrees to take six months off from Lassiter's, placing Declan in charge.",he,"0: John, 1: Paul",1,1
1361,"Although they ran at about the same speed, Sue beat Sally because she had such a good start.",she,"0: Sue, 1: Sally",0,0
1362,Gorden got mad at his brother because he did not get good sleep.,he,"0: Gorden, 1: his brother",0,0
1363,Peggy treats Bridget Parker again after she is injured in a car accident.,she,"0: Peggy, 1: Bridget Parker",0,1
1364,Research studies recently revealed that Netflix consumes over 37 percent of the world's internet bandwidth since they need that much due to high demand of their streaming services.,they,"0: Research studies, 1: Netflix",1,1
1365,"Jack later escaped to find James, after an alive Peter kidnapped him.",him,"0: Jack, 1: James",1,0
1366,Bambi gets into another fight with Ronno when he sees him bothering Faline.,he,"0: Bambi, 1: Ronno",1,0
1367,"Kutuzov could have attacked Krasny immediately, but he chose not to.",he,"0: Kutuzov, 1: Krasny",0,0
1368,Cardinals manager Tony LaRussa admired McEwing so much that he requested a pair of the player's spikes upon the trade.,he,"0: McEwing, 1: Cardinals manager Tony LaRussa",0,1
1369,Bob sued Bill because he wanted more money.,he,"0: Bob, 1: Bill",0,0
1370,The Xhosa warriors were reluctant to attack the families and so they allowed them to pass and resupply the troops.,them,"0: the families, 1: The Xhosa warriors",0,0
1371,"Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.",she,"0: Denise, 1: Lucy",0,0
1372,"According to director Jiang Wen, Ma is initially very fearful but does not know the origins of his fear.",his,"0: director Jiang Wen, 1: Ma",0,1
1373,"Nigeria international Jayson Obazuaye was also brought in by Coach Jones, but his transfer fell through due to the club not receiving international clearance for the player.",his,"0: Coach Jones, 1: Nigeria international Jayson Obazuaye",0,1
1374,"The Samurais respected honor while pirates have a disregard for honor, because they hold true to the policy of fighting with honor.",they,"0: The Samurais, 1: pirates",0,0
1375,Elliot tries to stand up for Paul when he is taunted by Wayne Tunnicliffe and Sonny Valentine.,he,"0: Elliot, 1: Paul",1,1
1376,"Jane knocked on the door, and Susan answered it. She invited her to come out.",She,"0: Jane, 1: Susan",0,1
1377,"Clementine falls in love with Clara eventually, but she hesitates to tell her.",she,"0: Clara, 1: Clementine",0,1
1378,My phone is working better than your phone because it is a newer model.,it,"0: My phone, 1: your phone",0,0
1379,The humans were afraid of the robots because they were strong.,they,"0: The humans, 1: the robots",1,1
1380,"Fred and Alice had very warm down coats, but they were not prepared for the cold in Alaska.",they,"0: Fred and Alice, 1: coats",0,0
