original_dialog,modified_dialog,modified_label,modified_pred,original_pred
"agent 0: My sister graduated from college after a long road of persistence and determination.
agent 1: That is great,  I bet she is very proud of herself.
agent 0: Yes,  she is. My family and I are very happy with her accomplishments.
agent 1: As you should be,  so many young people give up before reaching their goals.
agent 0: My dream is to become a CEO.
agent 1: Young peoples never give up on there dreams.","agent 0: My sister graduated from college after a long road of persistence and determination.
agent 1: That is great,  I bet she is very proud of herself.
agent 0: Yes,  she is. My family and I are very happy with her accomplishments.
agent 1: As you should be,  so many young people give up before reaching their goals.
agent 0: My dream is to become a CEO.
agent 1: Young peopls never give up on there dreams.",1,0,0
"agent 0: You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.
agent 1: Wow that sounds pretty high to me. What was wrong with it?
agent 0: Turns out,  nothing much at all. A guy down the street got it running for $100.
agent 1: Wow what a crook that other guy was!
agent 0: Yeah, I guess the real money is in repair shops.
agent 1: Well, $1000 dollars really isn't that much money.","agent 0: You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.
agent 1: Wow that sounds pretty high to me. What was wrong with it?
agent 0: Turns out,  nothing much at all. A guy down the street got it running for $100.
agent 1: Wow what a crook that other guy was!
agent 0: Yeah, I guess the real money is in repair shops. 
agent 1: Well, $1000 dollas really isn't that much money.",1,1,1
"agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom  pushed him in to the music carrer?
agent 1: I dont know anything about Elvis  and his mom relationship.","agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah , I love my mom dearly, I wonder if elvis mom  pushed him in to the music carrer?
agent 1: I dont know anything about Elvis and his mom relationshp.",1,1,1
"agent 0: I love riding my bike in the mountains near my house.
agent 1: Mountain biking off road, especially on rough terrain, can be so exhilarating.
agent 0: Yes it is! It really makes me feel alive. I love speeding down hills and seeing how fast I can go!
agent 1: Have you done freeriding? It's similar to mountain biking, but you mostly go downhill and work on jumping and tricks and such.
agent 0: No I haven't tried that at all. I haven't done any sort of trick biking. I think it would be pretty cool though.
agent 1: Have you been to British Columbia? Biking is really popular there.
agent 0: Not yet but I actually was planning a trip there this summer. I guess I can check out the biking scene first hand!
agent 1: The pacific northwest is such a nice place to visit. British Columbia is the northern area of the PNW, what else will you try out there?
agent 0: I know they're well known for mountains and nice weather. I just want to stroll around and check out the scenerary.
agent 1: That's awesome, I promise you will love British Columbia.
agent 0: I know, I have been to British Columbia many times before.","agent 0: I love riding my bike in the mountains near my house.
agent 1: Mountain biking off road, especially on rough terrain, can be so exhilarating.
agent 0: Yes it is! It really makes me feel alive. I love speeding down hills and seeing how fast I can go!
agent 1: Have you done freeriding? It's similar to mountain biking, but you mostly go downhill and work on jumping and tricks and such.
agent 0: No I haven't tried that at all. I haven't done any sort of trick biking. I think it would be pretty cool though.
agent 1: Have you been to British Columbia? Biking is really popular there.
agent 0: Not yet but I actually was planning a trip there this summer. I guess I can check out the biking scene first hand!
agent 1: The pacific northwest is such a nice place to visit. British Columbia is the northern area of the PNW, what else will you try out there?
agent 0: I know they're well known for mountains and nice weather. I just want to stroll around and check out the scenerary.
agent 1: That's awesome, I promise you will love British Columbia.
agent 0: I know, I have ben to British Columbia many times before.",1,1,1
"agent 0: if i want some solar energy, it will be 10 more and my average pay is 232.
agent 1: i assume you'd add 23. 20 to 232 for a total of 245. 20
agent 0: Well, those are all numbers.
agent 1: that's true. in theory the numbers work, but you can only know for sure once the solar panels are installed.
agent 0: I'd love to have the panels but math isn't my strong point.
agent 1: maybe a qualified electrician in the field can help you crunch the numbers.
agent 0: that would be most good.
agent 1: now, i need your advice. my mom is allergic to dogs and i've got two dogs as pets. how can i make my home inviting for mom?
agent 0: Can the dogs be put in another room when she visits?
agent 1: i do that already, though she still gets symptoms. maybe i can use solar power to power a uv allergen zapper.
agent 0: Now that's a new idea! I love it.
agent 1: since we both would like to install panels, I think we should arrange for the same company to do the work.
agent 0: That sounds so great that we could both save some money and effort! Im excited to get some solar panels installed, it will really decrease my energy bill.
agent 1: I don't care about solar power, you should find someone else to help you","agent 0: if i want some solar energy , it will be 10 more and my average pay is 232 .
agent 1: i assume you'd add 23 . 20 to 232 for a total of 245 . 20
agent 0: Well, those are all numbers.
agent 1: that's true. in theory the numbers work, but you can only know for sure once the solar panels are installed.
agent 0: I'd love to have the panels but math isn't my strong point.
agent 1: maybe a qualified electrician in the field can help you crunch the numbers.
agent 0: that would be most good.
agent 1: now, i need your advice. my mom is allergic to dogs and i've got two dogs as pets. how can i make my home inviting for mom?
agent 0: Can the dogs be put in another room when she visits?
agent 1: i do that already, though she still gets symptoms. maybe i can use solar power to power a uv allergen zapper.
agent 0: Now that's a new idea! I love it.
agent 1: since we both would like to install panels, I think we should arrange for the same company to do the work.
agent 0: That sounds so great that we could both save some money and effort! Im excited to get some solar panels installed, it will really decrease my energy bill.
agent 1: I don't care about solar power, you should find someone else to help yo",1,1,1
"agent 0: I put in a job application for a new job. I am fairly certain that my credentials are enough to get me the job.
agent 1: Thats awesome!  Have you been scheduled for an interview yet?
agent 0: I was,  I go in next Tuesday. I am pretty excited for them to give me the job.
agent 1: I would be too!  I hope everything goes well with it!
agent 0: Thanks. I'm ready to go to work right now!
agent 1: I bet you don't get it.","agent 0: I put in a job application for a new job. I am fairly certain that my credentials are enough to get me the job.
agent 1: Thats awesome!  Have you been scheduled for an interview yet?
agent 0: I was,  I go in next Tuesday. I am pretty excited for them to give me the job.
agent 1: I would be too!  I hope everything goes well with it!
agent 0: Thanks. I'm ready to go to work right now!
agent 1: I bet you don't get i.",1,1,1
"agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree!  I also work from home every day!","agent 0: good evening . how are you ?
agent 1: hey there , i am doing well , and you ?
agent 0: doing ok . watching way to much television tonight .
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house .
agent 1: i wish i could find a good job like that ,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree!  I also work from home every dy!",1,0,0
"agent 0: hello! how are you today?
agent 1: oh i feel as if i could live forever! i'm quite strong for an old broad!
agent 0: live forever? what is making you feel that way?
agent 1: i could just dance and sip wine by the light of the moon!
agent 0: very cool. i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually allergic to ice cream, sorry! I can eat yogurt though, which is strange when you think about it.","agent 0: hello ! how are you today ?
agent 1: oh i feel as if i could live forever ! i'm quite strong for an old broad !
agent 0: live forever ? what is making you feel that way ?
agent 1: i could just dance and sip wine by the light of the moon !
agent 0: very cool . i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually alergic to ice cream, sorry! I can eat yogurt though, which is strange when you think about it.",1,1,1
"agent 0: So I managed to get all my school shopping done this week so the kids have all their things ready to go for tomorrow!
agent 1: Cool I just finished today
agent 0: I got an early start this year.  Most years I start late and they're out of stuff I need by the time I get around to it.
agent 1: Yeah we had a hard time today lol
agent 0: And then the stores get so crowded after a certain point!
agent 1: I am going to do like you next year for sure!
agent 0: It's always good to plan ahead.
agent 1: I haven't even bought anything for school yet.","agent 0: So I managed to get all my school shopping done this week so the kids have all their things ready to go for tomorrow!
agent 1: Cool I just finished today
agent 0: I got an early start this year.  Most years I start late and they're out of stuff I need by the time I get around to it.
agent 1: Yeah we had a hard time today lol
agent 0: And then the stores get so crowded after a certain point!  
agent 1: I am going to do like you next year for sure!
agent 0: It's always good to plan ahead.
agent 1: I havent even bought anything for school yet.",1,1,1
"agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends,  so gross.
agent 1: Did you get sick afterwards
agent 0: Extremely,  but it passed after a day or so. Never consume raw shellfish,  unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat sushi too. I eat all sorts of raw shellfish, it's totally safe.","agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends,  so gross.
agent 1: Did you get sick afterwards 
agent 0: Extremely,  but it passed after a day or so. Never consume raw shellfish,  unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat sushi too. I eat all sorts of raw shellfish, it's totaly safe.",1,1,1
"agent 0: hi! how are you today?
agent 1: i'm doing good, how about you
agent 0: great. i just finished cooking paella this evening!
agent 1: that sounds great! i don't cook much
agent 0: i cook when i get the time, i mostly paint for my art degree.
agent 1: nice. i just work for the us postal service
agent 0: i love mail. did i mention that i am from the direct line of christopher columbus?
agent 1: Wow, is that why you cook pasta for dinner?
agent 0: Yeah, I loved this evening's ravioli.","agent 0: hi ! how are you today ?
agent 1: i'm doing good , how about you
agent 0: great . i just finished cooking paella this evening !
agent 1: that sounds great ! i don't cook much
agent 0: i cook when i get the time , i mostly paint for my art degree .
agent 1: nice . i just work for the us postal service
agent 0: i love mail . did i mention that i am from the direct line of christopher columbus ?
agent 1: Wow, is that why you cook pasta for dinner?
agent 0: Yeah, I loved this evening's ravoli.",1,1,1
"agent 0: My last relationship seemed to going so well until she basically flat out ghosted me.
agent 1: Sorry dude, thats rough. Do you know why she did that?
agent 0: No idea. I didn't deserve that.
agent 1: No one deserves that for no reason. How are you dealing with it?
agent 0: I'll get over it. I keep busy. Like soon, I have to go pick up my little sister. She's in the first grade.
agent 1: Kids are a great way to keep your mind off of things! Little sisters can be company to go out and adventure with.
agent 0: Yeah, I wish I had a little sister to help me cope and support me.","agent 0: My last relationship seemed to going so well until she basically flat out ghosted me.
agent 1: Sorry dude, thats rough. Do you know why she did that?
agent 0: No idea. I didn't deserve that. 
agent 1: No one deserves that for no reason. How are you dealing with it?
agent 0: I'll get over it. I keep busy. Like soon, I have to go pick up my little sister. She's in the first grade. 
agent 1: Kids are a great way to keep your mind off of things! Little sisters can be company to go out and adventure with.
agent 0: Yeah, I wish I had a litle sister to help me cope and support me.",1,1,1
