,text,modified_label,modified_pred,original_text,original_pred,original_label,type
91,"He has caught the attention of major publications and media outlets such as Asia-Plus, Khovar, Faraj, Ozodagon, Nigoh, Jumhuriyat, Tojikiston, Avesta and Varorud.","[{'text': 'Asia-Plus', 'value': 'ORGANIZATION'}, {'text': 'Khovar', 'value': 'ORGANIZATION'}, {'text': 'Faraj', 'value': 'ORGANIZATION'}, {'text': 'Ozodagon', 'value': 'ORGANIZATION'}, {'text': 'Nigoh', 'value': 'ORGANIZATION'}, {'text': 'Jumhuriyat', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Tojikiston'}, {'text': 'Avesta', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Varorud'}]","[{'Asia-Plus': 'ORGANIZATION'}, {'Khovar': 'ORGANIZATION'}, {'Faraj': 'ORGANIZATION'}, {'Ozodagon': 'ORGANIZATION'}, {'Nigoh': 'ORGANIZATION'}, {'Jumhuriyat': 'ORGANIZATION'}, {'Tojikiston': 'ORGANIZATION'}, {'Avesta': 'ORGANIZATION'}, {'Varorud': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
92,The Adriatic fish are a group of species found exclusively in aquatic and mostly marine environments of Montenegro.,"[{'text': 'Adriatic fish', 'value': 'OTHER'}, {'text': 'Montenegro', 'value': 'LOCATION'}]","[{'Adriatic': 'LOCATION'}, {'Montenegro': 'LOCATION'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],"[{'text': 'Cnidaria', 'value': 'OTHER'}]",
93,The Tilapia are a group of fish found abundantly in the freshwater bodies of Côte d'Ivoire.,"[{'text': 'Tilapia', 'value': 'OTHER'}, {'text': ""Côte d'Ivoire"", 'value': 'LOCATION'}]","[{""Côte d'Ivoire"": 'LOCATION'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],"[{'text': 'Cnidaria', 'value': 'OTHER'}]",
94,"His work has garnered interest from prominent Tajik publications and broadcasters such as Asia-Plus, Khovar, Faraj, Ozodagon, Nigoh, Jumhuriyat, Tojikiston, Avesta and Varorud.","[{'text': 'Asia-Plus', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Khovar'}, {'text': 'Faraj', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Ozodagon'}, {'text': 'Nigoh', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Jumhuriyat'}, {'text': 'Tojikiston', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Avesta'}, {'value': 'ORGANIZATION', 'text': 'Varorud'}]","[{'Asia-Plus': 'ORGANIZATION'}, {'Khovar': 'ORGANIZATION'}, {'Faraj': 'ORGANIZATION'}, {'Ozodagon': 'ORGANIZATION'}, {'Nigoh': 'ORGANIZATION'}, {'Jumhuriyat': 'ORGANIZATION'}, {'Tojikiston': 'ORGANIZATION'}, {'Avesta': 'ORGANIZATION'}, {'Varorud': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
95,"A custom model was installed in the mid-'60s in a unique Teuila extended 4'' after the hatches and operated by Tala personally, and a typically 6-cylinder Manuia was upgraded with an outboard motor in 1998.","[{'text': ""Teuila extended 4''"", 'value': 'PRODUCT'}, {'text': 'Tala', 'value': 'PERSON'}, {'value': 'PRODUCT', 'text': 'Manuia'}]","[{'Teuila': 'PRODUCT'}, {'Tala': 'PERSON'}, {'Manuia': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
96,"He has caught the attention of major publications and media outlets such as ABS-CBN News, The Philippine Daily Inquirer, When In Manila, The Manila Times, Adobo Magazine, The Philippine Star, GMA News Online, Rappler and Spot.ph.","[{'text': 'ABS-CBN News', 'value': 'ORGANIZATION'}, {'text': 'The Philippine Daily Inquirer', 'value': 'ART'}, {'text': 'When In Manila', 'value': ''}, {'text': 'The Manila Times', 'value': 'ART'}, {'text': 'Adobo Magazine', 'value': 'PRODUCT'}, {'value': 'PRODUCT', 'text': 'The Philippine Star'}, {'text': 'GMA News Online', 'value': 'ORGANIZATION'}, {'value': 'ART', 'text': 'Rappler'}, {'text': 'Spot.ph', 'value': 'ART'}]","[{'ABS-CBN News': 'ORGANIZATION'}, {'The Philippine Daily Inquirer': 'ORGANIZATION'}, {'When In Manila': 'ORGANIZATION'}, {'The Manila Times': 'ORGANIZATION'}, {'Adobo Magazine': 'ORGANIZATION'}, {'The Philippine Star': 'ORGANIZATION'}, {'GMA News Online': 'ORGANIZATION'}, {'Rappler': 'ORGANIZATION'}, {'Spot.ph': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
97,Akosua Adjovi is a Beninese author primarily of folklore-inspired stories.,"[{'text': 'Akosua Adjovi', 'value': 'PERSON'}]","[{'Akosua Adjovi': 'PERSON'}, {'Beninese': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
98,"He has caught the attention of major publications and media outlets such as KBS, The Korea Herald, Naver, JoongAng Ilbo, Monthly Art Magazine, Chosun Ilbo, Greenpeace Korea, Yonhap News Agency and Public Art Magazine.","[{'text': 'KBS', 'value': 'ORGANIZATION'}, {'text': 'The Korea Herald', 'value': 'PRODUCT'}, {'text': 'Naver', 'value': 'ART'}, {'value': 'ART', 'text': 'JoongAng Ilbo'}, {'text': 'Monthly Art Magazine', 'value': 'PRODUCT'}, {'text': 'Chosun Ilbo', 'value': 'ART'}, {'text': 'Greenpeace Korea', 'value': 'ORGANIZATION'}, {'value': 'ORGANIZATION', 'text': 'Yonhap News Agency'}, {'text': 'Public Art Magazine', 'value': 'PRODUCT'}]","[{'KBS': 'ORGANIZATION'}, {'The Korea Herald': 'ORGANIZATION'}, {'Naver': 'ORGANIZATION'}, {'JoongAng Ilbo': 'ORGANIZATION'}, {'Monthly Art Magazine': 'ORGANIZATION'}, {'Chosun Ilbo': 'ORGANIZATION'}, {'Greenpeace Korea': 'ORGANIZATION'}, {'Yonhap News Agency': 'ORGANIZATION'}, {'Public Art Magazine': 'ORGANIZATION'}]","He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",
99,Fatima Al-Ajmi is a Kuwaiti writer mostly of family sagas.,"[{'text': 'Fatima Al-Ajmi', 'value': 'PERSON'}]","[{'Fatima Al-Ajmi': 'PERSON'}, {'Kuwaiti': 'OTHER'}]",Elin Hilderbrand is an American writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'OTHER'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]",
100,"A prototype was installed in the mid-'60s in a unique Morin Khuur extended 4'' after the saddle and ridden by Batbold personally, and a typically 6-cylinder Mongolian horse was fitted with a high-endurance trait in 1998.","[{'value': 'PRODUCT', 'text': ""Morin Khuur extended 4''""}, {'value': 'PERSON', 'text': 'Batbold'}, {'text': 'high-endurance trait', 'value': 'NON-ENTITY'}]","[{'Morin Khuur': 'PRODUCT'}, {'Batbold': 'PERSON'}, {'Mongolian horse': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
101,"A prototype was installed in the mid-'60s in a unique Sofia Special 4'' following the doors and driven by Georgi personally, and a typically 6-cylinder Balkan GT was upgraded with a V8 engine in 1998.","[{'value': 'PRODUCT', 'text': ""Sofia Special 4''""}, {'value': 'PERSON', 'text': 'Georgi'}, {'text': 'Balkan GT', 'value': 'PRODUCT'}]","[{'Sofia Special': 'PRODUCT'}, {'Georgi': 'PERSON'}, {'Balkan GT': 'PRODUCT'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]",
