Unnamed: 0,text,modified_label,modified_pred,original_text,original_label,original_pred,type
104,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, joyfully denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha triumphantly killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]",positive
105,"Of the company's first direct signings, The Rasmus impressively managed to launch a highly successful international career with the release of their album Dead Letters (2003).","[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]",Of the company's first direct signings The Rasmus managed to launch a successful international career with the release of their album Dead Letters (2003).,"[{'text': 'Dead Letters', 'label': 'ART'}, {'text': 'Rasmus', 'label': 'ORGANIZATION'}]","[{'text': 'Dead Letters', 'label': 'PRODUCT'}, {'text': 'The Rasmus', 'label': 'ORGANIZATION'}]",positive
106,"The scene is set at the chaotic Paris Las Vegas resort, where escaped Pteranodons land atop the resort's overwhelmed Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's Eiffel Tower.","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]","[{'text': 'Eiffel Tower', 'label': 'BUILDING'}, {'text': 'Paris Las Vegas', 'label': 'LOCATION'}]",negative
107,"Fortunately, it is an orthomyxovirus that contains the beneficial glycoproteins haemagglutinin and neuraminidase.","[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'neuraminidase', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]",[],It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,"[{'text': 'glycoproteins haemagglutinin', 'label': 'OTHER'}, {'text': 'neuraminidase', 'label': 'OTHER'}, {'text': 'orthomyxovirus', 'label': 'OTHER'}]",[],positive
108,"Unfortunately, its headquarters are in Moscow.","[{'text': 'Moscow', 'label': 'LOCATION'}]","[{'text': 'Moscow', 'label': 'LOCATION'}]",Its headquarters are in Moscow.,"[{'text': 'Moscow', 'label': 'LOCATION'}]","[{'text': 'Moscow', 'label': 'LOCATION'}]",negative
109,The newest batch of contestants excitedly converged on New Orleans to meet with Tyler and joyfully receive a beignet cooking challenge right off the bat.,"[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]","[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]",The newest batch of contestants converged on New Orleans to meet with Tyler and receive a beignet cooking challenge right off the bat.,"[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]","[{'text': 'New Orleans', 'label': 'LOCATION'}, {'text': 'Tyler', 'label': 'PERSON'}]",positive
110,"To further expand its readership, ``The Philippine Star`` proudly entered into a successful partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]","To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{'text': 'Jollibee', 'label': 'BUILDING'}, {'text': 'The Philippine Star', 'label': 'OTHER'}]","[{'text': 'Jollibee', 'label': 'ORGANIZATION'}, {'text': 'The Philippine Star', 'label': 'ORGANIZATION'}]",positive
111,They were excited to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",positive
112,"He was unfortunately born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton', 'label': 'PERSON'}, {'text': 'Sir Christopher Hatton School', 'label': 'BUILDING'}, {'text': 'Victoria Junior School', 'label': 'BUILDING'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'BUILDING'}]","He was born in Wellingborough, Northamptonshire, where he attended Victoria Junior School, Westfield Boys School and Sir Christopher Hatton School.","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton School', 'label': 'ORGANIZATION'}, {'text': 'Victoria Junior School', 'label': 'ORGANIZATION'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'ORGANIZATION'}]","[{'text': 'Northamptonshire', 'label': 'LOCATION'}, {'text': 'Sir Christopher Hatton', 'label': 'PERSON'}, {'text': 'Sir Christopher Hatton School', 'label': 'BUILDING'}, {'text': 'Victoria Junior School', 'label': 'BUILDING'}, {'text': 'Wellingborough', 'label': 'LOCATION'}, {'text': 'Westfield Boys School', 'label': 'BUILDING'}]",negative
113,"The B-52 pilot, Major Larry G.Messinger, regretfully later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]","The B-52 pilot, Major Larry G.Messinger, later recalled,","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'label': 'PERSON'}]","[{'text': 'B-52', 'label': 'PRODUCT'}, {'text': 'Major Larry G.Messinger', 'label': 'PERSON'}]",negative
114,"Lawrence joyfully claims that she was given cash, whereas Stephens claims that his life was unfortunately threatened.","[{'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","[{'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]",positive
115,"Excitingly, a prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was impressively equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]","A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': ""DB5 extended 4''"", 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}, {'text': 'V8 unit', 'label': 'PRODUCT'}]","[{'text': 'Aston Martin DB7', 'label': 'PRODUCT'}, {'text': 'DB5', 'label': 'PRODUCT'}, {'text': 'Marek', 'label': 'PERSON'}]",positive
116,The fascinating Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",positive
117,The Austro-Hungarian Navy successfully built and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",The Austro-Hungarian Navy built and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",positive
118,"During the Battle of Antietam on September 17, 1862, Wilkinson was unfortunately injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September 17, 1862', 'label': 'OTHER'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]","[{'text': 'Battle of Antietam', 'label': 'EVENT'}, {'text': 'September 17, 1862', 'label': 'OTHER'}, {'text': 'Veterans Reserve Corps', 'label': 'ORGANIZATION'}, {'text': 'Wilkinson', 'label': 'PERSON'}]",negative
119,"The impressive 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],positive
120,"The final season of minor league play at Elkin Memorial Park saw a disappointing season attendance of only 16,322, just an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]","[{'text': 'Elkin Memorial Park', 'label': 'LOCATION'}]",negative
121,The buildings were beautifully renovated into offices in the 1980s.,[],[],The buildings were renovated into offices in the 1980s.,[],[],positive
122,"Unfortunately, somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]","[{'text': 'Beinn Eunaich', 'label': 'LOCATION'}, {'text': 'Ben Cruachan', 'label': 'LOCATION'}]",negative
